"","Site_ID","FID_1","Datst_1","Mj_ID_1","Site_Nm","EJZ1","EJZ1_2","EJZ2","NINV","EJZ3a","EJZ3","EJZ3b","AKK","EJZ4","EJZ4C","LTM","EBA_FCP","KHA","MBA_LBA","NUZI","LBA","SM","MASS","EIA_FCP","LASS","MIA_FCP","EIA_MIA","IA","IA_FCP","LIA","PASS","POINT_X","POINT_Y","cnfdnc_","EBA1","EBA2","MBA","LBA_brd","IA1","IA2","Tuna_sz","Tn_plyg","Name","POINT_Z","Size","Period","Tuna","id","sizeCat","number"
"11","NJS_126",323,"NJS","NJS_126_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0,0,0,0,0.5001,0,0.5001,0,0,0,0,0,0,783921.835942857,4071451.33174286,1.0001,0,0,1.0001,0.5001,0.5001,0.5001,0,NA,"",NA,0.5001,"MBA,LBA,IA1,IA2",NA,209,2,533798
"12","NJS_128",325,"NJS","NJS_128_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,786624.4948,4075586.793,1.8,0,0,0,0,0,1.8,0,NA,"",NA,1.8,"IA2",NA,211,2,549160
"13","NJS_13",219,"NJS","NJS_13_0_0","",0,0,0,1.3004,0,0,0,0,0,0,0,0,1.3003,0,0,0,0,0,0,2e-04,0,0,0,0,0,0,794864.00424,4068440.5601,1.3004,1.3004,0,1.3003,0,0,2e-04,0,NA,"",NA,1.3004,"EBA1,MBA,IA2",NA,212,2,559392
"14","NJS_130",327,"NJS","NJS_130_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,0,785193.525266667,4073480.95126667,5,0,0,0,0,0,2e-04,0,NA,"",NA,105,"IA2",NA,213,7,525672
"15","NJS_131",328,"NJS","NJS_131_0_0","",0,0,0,0,0,0,0,0,0,0,0.9001,0,0.9001,0,0,0,0,0.5001,0,0.9001,0,0,0,0,0,0,783846.5652,4074229.2149,0.9001,0,0.9001,0.9001,0.5001,0.5001,0.9001,0,NA,"",NA,0.9001,"EBA2,MBA,LBA,IA1,IA2",NA,214,1,470053
"16","NJS_132",329,"NJS","NJS_132_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1.1001,0,0,0,0,0,0,1.1001,0,0,0,0,0,0,784841.10324,4075631.06432,1.1001,0,0,1.1001,0,0,1.1001,0,NA,"",NA,1.1001,"MBA,IA2",NA,215,2,535131
"17","NJS_135",332,"NJS","NJS_135_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3001,0,0,0,0,0,0,786699.57515,4059174.5928,2.3001,0,0,0,0,0,2.3001,0,NA,"",NA,2.3001,"IA2",NA,216,2,12731
"18","NJS_138",335,"NJS","NJS_138_0_0","Kharaba al-Kabeba",0,0,0,0,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,3.7001,0,3.7001,0,0,0,0,0,0,780738.14235,4060590.5283,3.7001,0,0,0.5001,3.7001,3.7001,3.7001,0,NA,"",NA,3.7001,"MBA,LBA,IA1,IA2",NA,219,2,158046
"19","NJS_14",220,"NJS","NJS_14_0_0","",0,0,0,1.9001,0,0,0,0,0,0,0,0,3.6001,0,3.6001,0,0,0.7001,0,0.4001,0,0,0,0,0,0,795967.86714,4068447.5022,3.6001,1.9001,0,3.6001,3.6001,0.7001,0.4001,0,NA,"",NA,0.4001,"EBA1,MBA,LBA,IA1,IA2",NA,220,2,559700
"20","NJS_140",337,"NJS","NJS_140_0_0","Tell Mana'a",0,0,0,0,0,0,0,0,0,0,1.0001,0,8.0001,0,0,0,0,3.5001,0,3.0001,0,0,0,0,0,0,781037.059114286,4064157.06055714,8.0001,0,1.0001,8.0001,3.5001,3.5001,3.0001,2.6177195322e-05,793,"",NA,3.0001,"EBA2,MBA,LBA,IA1,IA2",NA,221,3,303943
"22","NJS_142",339,"NJS","NJS_142_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,778726.89078,4065375.65456,1.3001,0,0,0,0,0,1.3001,0,NA,"",NA,1.3001,"IA2",NA,222,2,255181
"23","NJS_143",340,"NJS","NJS_143_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,0,0,780147.52261,4067139.17499,1.5001,0,0,0,0,0,1.5001,0,NA,"",NA,1.5001,"IA2",NA,223,2,395134
"24","NJS_144",341,"NJS","NJS_144_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,778609.5035,4066899.6999,0.7,0,0,0,0,0,0.7,0,NA,"",NA,0.7,"IA2",NA,224,1,341342
"25","NJS_145",342,"NJS","NJS_145_0_0","",0,0,0,1.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1001,0,0,0,0,0,0,776352.683416667,4066475.00328333,2.1001,1.0001,0,0,0,0,2.1001,0,NA,"",NA,2.1001,"EBA1,IA2",NA,225,2,349068
"26","NJS_146",343,"NJS","NJS_146_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,777416.14004,4063943.64764,1.3001,0,0,0,0,0,1.3001,0,NA,"",NA,1.3001,"IA2",NA,226,2,226559
"27","NJS_147",344,"NJS","NJS_147_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6001,0,0,0,0,0,0,780328.965433333,4068757.4566,1.6001,0,0,0,0,0,1.6001,0,NA,"",NA,1.6001,"IA2",NA,227,2,555503
"28","NJS_155",386,"NJS","NJS_155_0_0","(Tell Hayal)",0,0,0,0,0,0,0,0,0,0,2.0001,0,2.4001,0,0,0,0,2.0001,0,1.0001,0,0,0,0,0,0,783598.987275,4077589.140125,2.4001,0,2.0001,2.4001,2.0001,2.0001,1.0001,2.4628669236e-05,751,"",NA,1.0001,"EBA2,MBA,LBA,IA1,IA2",NA,231,2,385759
"29","NJS_157",352,"NJS","NJS_157_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2001,0,2.4001,0,0,0,0,0,0,776874.389928571,4072209.58221429,2.4001,0,0,0,1.2001,1.2001,2.4001,0,NA,"",NA,2.4001,"LBA,IA1,IA2",NA,232,2,556832
"30","NJS_159",354,"NJS","NJS_159_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0.7001,0,0,0,0,0,0,1.4001,0,0,0,0,0,0,775451.0526,4074132.2666,1.4001,0,0,0.7001,0,0,1.4001,0,NA,"",NA,1.4001,"MBA,IA2",NA,233,2,523211
"31","NJS_160",355,"NJS","NJS_160_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1.6001,0,0,0,0,1.6001,0,0.7001,0,0,0,0,0,0,780883.346566667,4074584.1562,1.6001,0,0,1.6001,1.6001,1.6001,0.7001,0,NA,"",NA,0.7001,"MBA,LBA,IA1,IA2",NA,234,2,553488
"32","NJS_161",356,"NJS","NJS_161_0_0","Tell Shara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,780944.095925,4073924.178825,0.5001,0,0,0,0,0,0.5001,0,NA,"",NA,0.5001,"IA2",NA,235,1,542820
"33","NJS_163",358,"NJS","NJS_163_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5001,0,0,0,0,0,0.8001,777242.643125,4060903.158075,2.5001,0,0,0,0,0,2.5001,4.465743454e-06,691,"",NA,2.5001,"IA2",NA,236,2,342287
"34","NJS_165",360,"NJS","NJS_165_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,777394.988466667,4060118.32083333,1.3001,0,0,0,0,0,1.3001,2.54475159e-06,842,"",NA,1.3001,"IA2",NA,237,2,381268
"35","NJS_167",362,"NJS","NJS_167_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,778184.413,4059108.5787,0.4,0,0,0,0,0,0.4,0,NA,"",NA,0.4,"IA2",NA,238,1,210788
"36","NJS_17",223,"NJS","NJS_17_0_0","al-Khubaza",0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,0,0,791181.439166667,4071319.17046667,1.5001,1e-04,0,0,0,0,1.5001,0,NA,"",NA,1.5001,"EBA1,IA2",NA,240,2,552534
"37","NJS_174",371,"NJS","NJS_174_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7001,0,0,0,0,0,0,772333.16978,4070161.94403,2.7001,0,0,0,0,0,2.7001,1.6461739897e-05,20,"",NA,2.7001,"IA2",NA,242,2,501755
"38","NJS_175",369,"NJS","NJS_175_0_0","",0,0,0,0,0,0,0,0,0,0,1.0001,0,1.0001,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,774562.04775,4071957.0438,1.0001,0,1.0001,1.0001,0,0,0.5001,7.608985787e-06,863,"",NA,0.5001,"EBA2,MBA,IA2",NA,243,2,503875
"39","NJS_178",373,"NJS","NJS_178_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5001,0,0,0,0,0,0,772604.14324,4066644.55846,2.5001,0,0,0,0,0,2.5001,9.460838281e-06,674,"",NA,2.5001,"IA2",NA,245,2,423691
"40","NJS_18",224,"NJS","NJS_18_0_0","Biyada Foqani",0,0,0,1.3001,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,0.8001,0,0,0,0,0,0,791808.83315,4069835.8676,1.3001,1.3001,0,1.3001,0,0,0.8001,0,NA,"",NA,0.8001,"EBA1,MBA,IA2",NA,246,2,555527
"41","NJS_180",375,"NJS","NJS_180_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,0,1.5001,770263.9925,4064990.6776,1.5001,0,0,0,0,0,1.5001,2.871403104e-06,381,"",NA,1.5001,"IA2",NA,247,2,449128
"42","NJS_182",377,"NJS","NJS_182_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,1.3001,770925.7059,4063642.60073333,1.3001,0,0,0,0,0,1.3001,0,NA,"",NA,1.3001,"IA2",NA,248,2,431011
"43","NJS_19",226,"NJS","NJS_19_0_0","Tell Qarayah al-Botha",0,0,0,3.5001,0,0,0,0,0,0,0,0,6.0001,0,0,0,0,2.5001,0,0.4001,0,0,0,0,0,0,791045.227818182,4069095.38090909,6.0001,3.5001,0,6.0001,2.5001,2.5001,0.4001,3.1636883212e-05,31,"",NA,0.4001,"EBA1,MBA,LBA,IA1,IA2",NA,249,3,137941
"44","NJS_2",209,"NJS","NJS_2_0_0","",0,0,0,2.7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7001,0,0,0,0,0,0,792794.319025,4074381.519375,2.7001,2.7001,0,0,0,0,2.7001,0,NA,"",NA,2.7001,"EBA1,IA2",NA,250,2,540443
"45","NJS_20",225,"NJS","NJS_20_0_0","Qabi al-Biyadir",0,0,0,0,0,0,0,0,0,0,2.8001,0,2.8001,0,0,0,0,1.1001,0,4.7001,0,0,0,0,0,0,792508.4716375,4068629.8385,4.7001,0,2.8001,2.8001,1.1001,1.1001,4.7001,1.0799094737e-05,851,"",NA,4.7001,"EBA2,MBA,LBA,IA1,IA2",NA,251,2,546342
"46","NJS_24",230,"NJS","NJS_24_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,0,0,799091.878175,4068181.1086,1.2001,0,0,0,0,0,1.2001,0,NA,"",NA,1.2001,"IA2",NA,254,2,517847
"47","NJS_29",235,"NJS","NJS_29_0_0","",0,0,0,8.9001,0,0,0,0,0,0,8.9001,0,8.9002,0,0,0,0,3e-04,0,3e-04,0,0,0,0,0,0,790366.5326,4073810.72766,8.9002,8.9001,8.9001,8.9002,3e-04,3e-04,3e-04,0,NA,"",NA,8.9002,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,257,3,371631
"48","NJS_30",236,"NJS","NJS_30_0_0","",0,0,0,4.3001,0,0,0,0,0,0,0,0,3.4001,0,0,0,0,0.6001,0,1.3001,0,0,0,0,0,0,789206.028933333,4074918.67673333,4.3001,4.3001,0,3.4001,0.6001,0.6001,1.3001,0,NA,"",NA,1.3001,"EBA1,MBA,LBA,IA1,IA2",NA,259,2,501889
"49","NJS_35",240,"NJS","NJS_35_0_0","",0,0,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8002,0,0,0,0,0,0,801746.6923,4067935.04305,1.8002,2e-04,0,0,0,0,1.8002,0,NA,"",NA,1.8002,"EBA1,IA2",NA,260,2,551754
"50","NJS_37",241,"NJS","NJS_37_0_0","",0,0,0,1.5,0,0,0,0,0,0,0,0,0.7,0,0,0,0,1.7001,0,0.5001,0,0,0,0,0,0,803390.74525,4072279.2036875,1.7001,1.5,0,0.7,1.7001,1.7001,0.5001,1.8687135521e-05,464,"",NA,0.5001,"EBA1,MBA,LBA,IA1,IA2",NA,261,2,563301
"51","NJS_40",244,"NJS","NJS_40_0_0","",0,0,0,0.5001,0,0,0,0,0,0,1.9001,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,805213.149466667,4071386.20273333,1.9001,0.5001,1.9001,0,0,0,0.5001,0,NA,"",NA,0.5001,"EBA1,EBA2,IA2",NA,264,2,544463
"52","NJS_42",246,"NJS","NJS_42_0_0","",0,0,0,4.1001,0,0,0,0,0,0,2.5001,0,6.0001,0,0.7001,0,0,0.7001,0,3.0001,0,0,0,0,0,0,802952.587109091,4069857.60347273,6.0001,4.1001,2.5001,6.0001,0.7001,0.7001,3.0001,1.4255301246e-05,320,"",NA,3.0001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,265,3,560451
"53","NJS_43",247,"NJS","NJS_43_0_0","Kharaba Tibn or Gar Sur",0,0,0,0,0,0,0,0,0,0,17.3001,0,18.6001,0,0,0,0,4.2001,0,0.2001,0,0,0,0,0,0,808136.273488889,4070580.42984444,18.6001,0,17.3001,18.6001,4.2001,4.2001,0.2001,2.6139408049e-05,888,"",NA,0.2001,"EBA2,MBA,LBA,IA1,IA2",NA,266,4,347504
"54","NJS_44",248,"NJS","NJS_44_0_0","",0,0,0,1.1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1001,0,0,0,0,0,0,801320.373375,4065588.185275,1.1001,1.1001,0,0,0,0,1.1001,0,NA,"",NA,1.1001,"EBA1,IA2",NA,267,2,542204
"55","NJS_45",249,"NJS","NJS_45_0_0","",0,0,0,1.3001,0,0,0,0,0,0,0,0,2.5001,0,0,0,0,0.6001,0,0.6001,0,0,0,0,0,0,802343.4290875,4066882.07135,2.5001,1.3001,0,2.5001,0.6001,0.6001,0.6001,0,NA,"",NA,0.6001,"EBA1,MBA,LBA,IA1,IA2",NA,268,2,413498
"56","NJS_48",252,"NJS","NJS_48_0_0","",0,0,0,22.9001,0,0,0,0,0,0,3.2001,0,22.5001,0,0,0,0,1.7001,0,18.9001,0,0,0,0,0,0,805011.2048,4069271.0296375,22.9001,22.9001,3.2001,22.5001,1.7001,1.7001,18.9001,9.063194205e-06,540,"",NA,18.9001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,269,4,555880
"57","NJS_5",212,"NJS","NJS_5_0_0","",0,0,0,1.3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7001,0,0,0,0,0,0,798462.13866,4072529.49216,1.3001,1.3001,0,0,0,0,0.7001,0,NA,"",NA,0.7001,"EBA1,IA2",NA,271,2,561351
"58","NJS_50",255,"NJS","NJS_50_0_0","",0,0,0,1.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8001,0,0,0,0,0,0,803735.7356,4068091.177775,1.6001,1.6001,0,0,0,0,0.8001,0,NA,"",NA,0.8001,"EBA1,IA2",NA,272,2,556677
"59","NJS_51",256,"NJS","NJS_51_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9001,0,1.0001,0,0,0,0,0,0,804731.12385,4067131.00995,2.9001,0,0,0,2.9001,2.9001,1.0001,0,NA,"",NA,1.0001,"LBA,IA1,IA2",NA,273,2,563327
"60","NJS_52",257,"NJS","NJS_52_0_0","",0,0,0,0,0,0,0,0,0,0,0.8001,0,0,0,0,0,0,0,0,0.6001,0,0,0,0,0,0,806209.42758,4067419.856,0.8001,0,0.8001,0,0,0,0.6001,0,NA,"",NA,0.6001,"EBA2,IA2",NA,274,1,426268
"61","NJS_57",261,"NJS","NJS_57_0_0","",0,0,0,1.3001,0,0,0,0,0,0,0.9001,0,0,0,0,0,0,0.9001,0,0.9001,0,0,0,0,0,0,807742.147933333,4069547.06603333,1.3001,1.3001,0.9001,0,0.9001,0.9001,0.9001,0,NA,"",NA,0.9001,"EBA1,EBA2,LBA,IA1,IA2",NA,277,2,542013
"62","NJS_58",262,"NJS","NJS_58_0_0","Tell Warada or Hilawat",0,0,0,9.9001,0,0,0,0,0,0,0.4001,0,0.3001,0,0,0,0,0,0,2.5001,0,0,0,0,0,0,799045.973933333,4065838.78326667,9.9001,9.9001,0.4001,0.3001,0,0,2.5001,3.995863338e-06,565,"",NA,2.5001,"EBA1,EBA2,MBA,IA2",NA,278,3,381423
"63","NJS_59",263,"NJS","NJS_59_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,797421.5011,4065575.1507,1,0,0,0,0,0,1,0,NA,"",NA,1,"IA2",NA,279,1,536150
"64","NJS_60",264,"NJS","NJS_60_0_0","",0,0,0,7.9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7001,0,0,0,0,0,0,795941.742725,4065839.778375,7.9001,7.9001,0,0,0,0,0.7001,0,NA,"",NA,0.7001,"EBA1,IA2",NA,280,3,547458
"65","NJS_61",265,"NJS","NJS_61_0_0","",0,0,0,1.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,795219.7519,4066536.4173,1.0001,1.0001,0,0,0,0,1.0001,0,NA,"",NA,1.0001,"EBA1,IA2",NA,281,2,555885
"66","NJS_63",267,"NJS","NJS_63_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,0,0,792912.5622,4065183.8181,1.2001,0,0,0,0,0,1.2001,1.690079842e-06,684,"",NA,1.2001,"IA2",NA,282,2,319405
"67","NJS_69",273,"NJS","NJS_69_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8001,0,0.8001,0,0,0,0,0,0,793720.08656,4063013.58106,0.8001,0,0,0,0.8001,0.8001,0.8001,0,NA,"",NA,0.8001,"LBA,IA1,IA2",NA,283,1,347200
"68","NJS_73",277,"NJS","NJS_73_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,1.5001,0,2.3001,0,0,0,0,0,0,789214.4367,4076534.1259,2.3001,0,0,1.5001,1.5001,1.5001,2.3001,0,NA,"",NA,2.3001,"MBA,LBA,IA1,IA2",NA,287,2,551109
"69","NJS_74",278,"NJS","NJS_74_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,2.0001,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,786919.18424,4069467.02312,2.0001,0,0,2.0001,0,0,1.0001,0,NA,"",NA,1.0001,"MBA,IA2",NA,288,2,555039
"70","NJS_76",280,"NJS","NJS_76_0_0","",0,0,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,786231.43364,4070174.14284,1.0001,0,0.5001,0,0,0,1.0001,0,NA,"",NA,1.0001,"EBA2,IA2",NA,289,2,535281
"71","NJS_79",283,"NJS","NJS_79_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3001,0,0,0,0,0,0,788506.505,4071915.31676667,2.3001,0,0,0,0,0,2.3001,0,NA,"",NA,2.3001,"IA2",NA,290,2,555257
"72","NJS_80",284,"NJS","NJS_80_0_0","",0,0,0,0.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6001,0,0,0,0,0,0,787446.558875,4072342.076175,0.6001,0.6001,0,0,0,0,0.6001,0,NA,"",NA,0.6001,"EBA1,IA2",NA,291,1,556016
"73","NJS_83",287,"NJS","NJS_83_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,3.0001,0,0,0,0,0,0,3.0001,0,0,0,0,0,0,788766.520616667,4070772.74528333,3.0001,0,0,3.0001,0,0,3.0001,0,NA,"",NA,3.0001,"MBA,IA2",NA,292,2,341417
"74","NJS_87",289,"NJS","NJS_87_0_0","",0,0,0,2.8001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6001,0,0,0,0,0,0,787984.84745,4067614.623525,2.8001,2.8001,0,0,0,0,0.6001,0,NA,"",NA,0.6001,"EBA1,IA2",NA,294,2,561944
"75","NJS_9",216,"NJS","NJS_9_0_0","Tell Kuran",0,0,0,2.4001,0,0,0,0,0,0,0,0,6.6001,0,0,0,0,6.6001,0,6.6001,0,0,0,0,0,0,798556.72546,4074200.07556,6.6001,2.4001,0,6.6001,6.6001,6.6001,6.6001,0,NA,"",NA,6.6001,"EBA1,MBA,LBA,IA1,IA2",NA,295,3,537300
"76","NJS_93",295,"NJS","NJS_93_0_0","Tell Talab",0,0,0,10.0001,0,0,0,0,0,0,19.0001,0,19.0001,0,0,0,0,0,0,2.5001,0,0,0,0,0,0,782616.203816667,4071879.55705,19.0001,10.0001,19.0001,19.0001,0,0,2.5001,2.2529714128e-05,878,"",NA,2.5001,"EBA1,EBA2,MBA,IA2",NA,299,4,446601
"77","NJS_94",296,"NJS","NJS_94_0_0","(Tell Samir 5)",0,0,0,2.9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9001,0,0,0,0,0,0,783359.39844,4068802.0565,2.9001,2.9001,0,0,0,0,2.9001,2.281262164e-06,495,"",NA,2.9001,"EBA1,IA2",NA,300,2,538021
"78","NJS_95",297,"NJS","NJS_95_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4001,0,0,0,0,0,0,784339.086333333,4064351.164,1.4001,0,0,0,0,0,1.4001,0,NA,"",NA,1.4001,"IA2",NA,301,2,558764
"79","NJS_96",298,"NJS","NJS_96_0_0","Tell Ghuban",0,0,0,0,0,0,0,0,0,0,0,0,2.3001,0,0,0,0,0,0,1.5001,0,0,0,0,0,0,784559.04882,4062338.46666,2.3001,0,0,2.3001,0,0,1.5001,5.920426459e-06,734,"",NA,1.5001,"MBA,IA2",NA,302,2,354501
"80","NJS_99",301,"NJS","NJS_99_0_0","(Tell Bahri esh-Shamal)",0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0,0,0,0,3.8001,0,3.8001,0,0,0,0,0,0,783695.671542857,4059741.72852857,3.8001,0,0,1.0001,3.8001,3.8001,3.8001,7.720457605e-06,107,"",NA,3.8001,"MBA,LBA,IA1,IA2",NA,303,2,556388
"81","TBS_1",987,"TBS","TBS_1_0_0","Tell Beydar",9.0001,0,9.0001,0,9.0001,0,24.0001,0,9.0001,0,0,0,0,0,0,45.0001,0,0,0,45.0001,0,0,0,0,0,45.0001,641605.308025,4066901.683575,45.0001,9.0001,24.0001,0,45.0001,0,45.0001,2.4633635551e-05,243,"",NA,45.0001,"EBA1,EBA2,LBA,IA2",NA,304,5,461246
