"","Site_ID","FID_1","Datst_1","Mj_ID_1","Site_Nm","EJZ1","EJZ1_2","EJZ2","NINV","EJZ3a","EJZ3","EJZ3b","AKK","EJZ4","EJZ4C","LTM","EBA_FCP","KHA","MBA_LBA","NUZI","LBA","SM","MASS","EIA_FCP","LASS","MIA_FCP","EIA_MIA","IA","IA_FCP","LIA","PASS","POINT_X","POINT_Y","cnfdnc_","EBA1","EBA2","MBA","LBA_brd","IA1","IA2","Tuna_sz","Tn_plyg","Name","POINT_Z","Size","Period","Tuna","number","id"
"45","LLN_233",79,"LLN","LLN_233_0_0","Aweinat ibn Harshan 3",0,0,0,0,0,0,0,0,0,0,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,716787.8421,4060936.3149,1,0,0,4.84,0,0,0,0,NA,"",NA,4.84,"MBA",NA,188960,83
"46","LLN_236",40,"LLN","LLN_236_0_0","Bouwaitikh North",0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,734287.4636,4073858.9174,1,0,0,1.1,0,0,0,2.407141319e-06,850,"",NA,1.1,"MBA",NA,141458,84
"47","LLN_237",80,"LLN","LLN_237_0_0","Zahara",0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,714914.316,4052610.779,1,0,0,14.8,0,0,0,9.870715133e-06,265,"",NA,14.8,"MBA",NA,185714,85
"48","LLN_238",104,"LLN","LLN_238_0_0","Dabagh",0,0,0,0,0,9.45,0,9.45,0,0,0,0,9.45,0,0,0,0,0,0,0,0,0,0,0,0,0,712748.6811,4055071.375,1,0,9.45,9.45,0,0,0,0,NA,"",NA,9.45,"EBA2,MBA",NA,189352,86
"49","LLN_24",133,"LLN","LLN_24_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,714493.3719,4067350.1414,1,0,0,1e-04,0,0,0,0,NA,"",NA,NA,"MBA",NA,186937,87
"50","LLN_240",103,"LLN","LLN_240_0_0","Taif",0,0,0,0,0,0,0,0,0,0,0,0,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,712092.1453,4054939.6447,1,0,0,7.29,0,0,0,0,NA,"",NA,7.29,"MBA",NA,192365,88
"51","LLN_241",81,"LLN","LLN_241_0_0","Dumdum",0,0,0,0,0,27.52537772,0,27.52537772,0,0,0,0,27.52537772,0,27.52537772,0,0,27.52537772,0,0,0,0,0,0,0,0,706722.1879,4053281.154,1,0,27.52537772,27.52537772,27.52537772,27.52537772,0,7.493829015e-06,599,"",NA,27.52537772,"EBA2,MBA,LBA,IA1",NA,129799,89
"52","LLN_245",42,"LLN","LLN_245_0_0","Gibsi",0,0,0,0,0,0,0,0.405,0,0,0,0,0.405,0,0,0,0,0.405,0,0,0,0,0,0,0,0,712801.8133,4065980.0827,1,0,0.405,0.405,0.405,0.405,0,2.64933934e-06,403,"",NA,0.405,"EBA2,MBA,LBA,IA1",NA,174471,90
"53","LLN_249",179,"LLN","LLN_249_0_0","Gasi",0,0,0,0,0,0,0,0,0,0,0,0,2.405,0,0,0,0,0,0,0,0,0,0,0,0,0,722085.7644,4085580.2128,1,0,0,2.405,0,0,0,0,NA,"",NA,2.405,"MBA",NA,11172,92
"54","LLN_25",134,"LLN","LLN_25_0_0","Barham Qadim",0,0,0,0,0,5.45,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,724253.1637,4095957.3252,1,0,5.45,5.45,0,0,0,0,NA,"",NA,5.45,"EBA2,MBA",NA,149743,93
"55","LLN_251",82,"LLN","LLN_251_0_0","Hamis",0,0,0,0,0,0,0,9.9,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,714217.9214,4070535.8954,1,0,9.9,9.9,0,0,0,1.8055508526e-05,251,"",NA,9.9,"EBA2,MBA",NA,177760,94
"56","LLN_255",135,"LLN","LLN_255_0_0","Aweinat ibn Harshan 5",0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,720675.3868,4061001.4775,1,0,0,1e-04,1e-04,0,0,0,NA,"",NA,NA,"MBA,LBA",NA,156552,95
"57","LLN_256",137,"LLN","LLN_256_0_0","Aweinat ibn Harshan 6",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,719611.7234,4061388.2642,1,0,0,3,3,3,0,0,NA,"",NA,3,"MBA,LBA,IA1",NA,185288,96
"58","LLN_257",31,"LLN","LLN_257_0_0","Lazzaga",0,0,16.2,0,0,16.2,0,16.2,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,732114.2452,4084469.6918,1,0,16.2,16.2,0,0,0,0,NA,"",NA,16.2,"EBA2,MBA",NA,164474,97
"59","LLN_261",114,"LLN","LLN_261_0_0","Graga Fowqani",0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,735238.3999,4082954.8782,1,0,0,14.8,0,0,0,0,NA,"",NA,14.8,"MBA",NA,152260,98
"60","LLN_264",38,"LLN","LLN_264_0_0","Abu Qadeir",6.25,0,6.25,0,0,6.25,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,737673.8578,4081954.8873,1,6.25,6.25,6.25,0,0,0,1.8560335792e-05,271,"",NA,6.25,"EBA1,EBA2,MBA",NA,161630,99
"61","LLN_267",138,"LLN","LLN_267_0_0","Hissu Ratla",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,739111.8191,4093192.6682,1,0,0,1,0,0,0,0,NA,"",NA,1,"MBA",NA,194116,100
"62","LLN_27",139,"LLN","LLN_27_0_0","",0,0,0,0,0,0,0,0,0,0,1e-04,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,734450.7486,4079593.0818,1,0,1e-04,1e-04,0,0,0,0,NA,"",NA,NA,"EBA2,MBA",NA,140798,101
"63","LLN_270",140,"LLN","LLN_270_0_0","Tubiz",0,0,0,0,0,0,0,4.06,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,731508.2596,4079746.8855,1,0,4.06,4.06,0,0,0,0,NA,"",NA,4.06,"EBA2,MBA",NA,174553,102
"64","LLN_271",83,"LLN","LLN_271_0_0","Abu Kabira West",0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,732284.7724,4078740.2134,1,0,0,0.95,0,0,0,2.41777043e-06,798,"",NA,0.95,"MBA",NA,167581,103
"65","LLN_272",84,"LLN","LLN_272_0_0","(Tell Abu Qbara)",0,0,0,0,0,0,0,1e-04,0,0,0,0,1e-04,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,733421.784,4078444.2742,1,0,1e-04,1e-04,1e-04,0,0,1.1568446004e-05,666,"",NA,1.1568446004e-05,"EBA2,MBA,LBA",NA,81100,104
"66","LLN_273",36,"LLN","LLN_273_0_0","Tahin",0,0,0,0,0,8.32,0,8.32,0,0,0,0,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,728981.3292,4074340.6605,1,0,8.32,8.32,0,0,0,7.468759739e-06,531,"",NA,8.32,"EBA2,MBA",NA,187398,105
"67","LLN_276",37,"LLN","LLN_276_0_0","Atwiyeh",0,0,0,0,0,0,0,0,0,0,0,0,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,730862.528,4076435.082,1,0,0,5.51,0,0,0,6.44446048e-06,521,"",NA,5.51,"MBA",NA,179455,106
"68","LLN_277",141,"LLN","LLN_277_0_0","Hbeth",0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,727536.1086,4075978.5604,1,0,0,3.6,0,0,0,0,NA,"",NA,3.6,"MBA",NA,175145,107
"69","LLN_279",85,"LLN","LLN_279_0_0","Abtakh Fowqani",0,0,0,0,0,0,0,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,725736.4474,4077364.3441,1,0,6,6,6,6,0,1.3685075777e-05,23,"",NA,6,"EBA2,MBA,LBA,IA1",NA,108668,108
"70","LLN_280",86,"LLN","LLN_280_0_0","Umm Adam",0,0,0,0,0,0,0,0,0,0,0,0,18.24,0,0,0,0,0,0,0,0,0,0,0,0,0,736539.3816,4077850.4101,1,0,0,18.24,0,0,0,0,NA,"",NA,18.24,"MBA",NA,170170,110
"71","LLN_282",39,"LLN","LLN_282_0_0","(Tell Sa'adun)",0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,734092.7446,4075732.0785,1,0,0,1e-04,1e-04,0,0,6.310555118e-06,786,"",NA,6.310555118e-06,"MBA,LBA",NA,175942,111
"72","LLN_283",112,"LLN","LLN_283_0_0","Abu Batakh",0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,1.32,0,0,1.32,0,0,0,0,0,0,0,0,730465.1842,4073801.81,1,0,0,1.32,1.32,1.32,0,0,NA,"",NA,1.32,"MBA,LBA,IA1",NA,192020,112
"73","LLN_285",111,"LLN","LLN_285_0_0","Wadahiya",0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,2.24,0,0,2.24,0,0,0,0,0,0,0,0,732535.6927,4074029.6903,1,0,0,2.24,2.24,2.24,0,3.421621767e-06,753,"",NA,2.24,"MBA,LBA,IA1",NA,186232,113
"74","LLN_292",33,"LLN","LLN_292_0_0","Aweinat el-Amrin 3",0,0,0,0,0,0,0,2.72,0,0,0,0,2.72,0,2.72,0,0,2.72,0,0,0,0,0,0,0,0,719424.4392,4079018.0852,1,0,2.72,2.72,2.72,2.72,0,1.3562129941e-05,703,"",NA,2.72,"EBA2,MBA,LBA,IA1",NA,190000,114
"75","LLN_293",142,"LLN","LLN_293_0_0","Aweinat el-Amrin 4",0,0,0,0,0,0,0,0,0,0,0,0,2.125,0,2.125,0,0,0,0,0,0,0,0,0,0,0,714422.2346,4074506.9957,1,0,0,2.125,2.125,0,0,0,NA,"",NA,2.125,"MBA,LBA",NA,181845,115
"76","LLN_296",143,"LLN","LLN_296_0_0","Abu Qbeir North",0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,712383.9818,4073135.5787,1,0,0,4.32,0,0,0,0,NA,"",NA,4.32,"MBA",NA,135379,116
"77","LLN_301",35,"LLN","LLN_301_0_0","Majjreinat North",0,0,0,0,0,0,0,0,0,0,0,0,0.817128235,0,0,0,0,0.817128235,0,0,0,0,0,0,0,0,715457.1842,4072094.3513,1,0,0,0.817128235,0.817128235,0.817128235,0,0,NA,"",NA,0.817128235,"MBA,LBA,IA1",NA,186328,118
