"","id","Site_ID","FID_1","Datst_1","Mj_ID_1","Site_Nm","EJZ1","EJZ1_2","EJZ2","NINV","EJZ3a","EJZ3","EJZ3b","AKK","EJZ4","EJZ4C","LTM","EBA_FCP","KHA","MBA_LBA","NUZI","LBA","SM","MASS","EIA_FCP","LASS","MIA_FCP","EIA_MIA","IA","IA_FCP","LIA","PASS","POINT_X","POINT_Y","cnfdnc_","EBA1","EBA2","MBA","LBA_brd","IA1","IA2","Tuna_sz","Tn_plyg","Name","POINT_Z","Size","Period","Tuna","sizeCat"
"15","131","LLN_34",101,"LLN","LLN_34_0_0","Gir Margue",0,2.52,2.52,0,0,2.52,0,2.52,0,2.52,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,735718.9455,4098192.0107,2.52,2.52,2.52,2.52,0,0,0,1.534801748e-06,112,"",NA,2.52,"EBA1,EBA2,MBA",NA,2
"16","132","LLN_340",207,"LLN","LLN_340_1_0","(Tell ?ar?ab Kabir)",0,0,0,0,0,2e-04,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698876.50835,4098394.1668,8.007750796e-06,0,2e-04,0,0,0,0,8.007750796e-06,833,"",NA,8.007750796e-06,"EBA2",NA,1
"17","133","LLN_35",15,"LLN","LLN_35_0_0","Guirdem Halime",0,5,5,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,733297.1358,4101108.6419,5,5,5,5,0,0,0,1.3829134334e-05,719,"",NA,5,"EBA1,EBA2,MBA",NA,2
"18","134","LLN_36",185,"LLN","LLN_36_0_0","",0,0,0,1e-04,0,0,0,0,0,0,1e-04,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,721881.9957,4085819.9406,NA,1e-04,1e-04,1e-04,0,0,0,0,NA,"",NA,1.98,"EBA1,EBA2,MBA",NA,8
"19","136","LLN_38",186,"LLN","LLN_38_0_0","",0,0,0,1e-04,0,0,0,0,0,0,1e-04,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,721826.0592,4085791.9724,NA,1e-04,1e-04,1e-04,0,0,0,0,NA,"",NA,1.98,"EBA1,EBA2,MBA",NA,8
"20","141","LLN_44",20,"LLN","LLN_44_0_0","Mutu",0,0,0,0,0,4.1,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,721385.8056,4089265.0609,4.1,0,4.1,4.1,0,0,0,0,NA,"",NA,4.1,"EBA2,MBA",NA,2
"21","143","LLN_47",21,"LLN","LLN_47_0_0","Hamara",0,2.04,2.04,0,0,2.04,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,721634.1165,4086708.9056,2.04,2.04,2.04,2.04,0,0,0,3.701807156e-06,321,"",NA,2.04,"EBA1,EBA2,MBA",NA,2
"22","145","LLN_49",50,"LLN","LLN_49_0_0","Qarassa",0,10.9,0,0,0,0,0,10.9,0,0,0,0,10.9,0,10.9,0,0,10.9,0,0,0,0,0,0,0,0,720576.4412,4078638.8408,10.9,10.9,10.9,10.9,10.9,10.9,0,0,NA,"",NA,10.9,"EBA1,EBA2,MBA,LBA,IA1",NA,4
"23","147","LLN_51",152,"LLN","LLN_51_0_0","Qotba Tahtani",0,2.25,2.25,0,0,2.25,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,719942.2424,4095237.0037,2.25,2.25,2.25,2.25,0,0,0,0,NA,"",NA,2.25,"EBA1,EBA2,MBA",NA,2
"24","148","LLN_52",6,"LLN","LLN_52_0_0","Aziz",0,2.5536,2.5536,0,0,2.5536,0,2.5536,0,0,0,0,2.5536,0,0,0,0,0,0,0,0,0,0,0,0,0,726356.4286,4101013.2091,2.5536,2.5536,2.5536,2.5536,0,0,0,0,NA,"",NA,2.5536,"EBA1,EBA2,MBA",NA,2
"25","149","LLN_54",51,"LLN","LLN_54_0_0","Abu Khazaf",0,6.8,0,6.8,0,0,0,6.8,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,716144.1041,4083231.2352,6.8,6.8,6.8,6.8,0,0,0,1.4426159502e-05,317,"",NA,6.8,"EBA1,EBA2,MBA",NA,3
"26","15","LLN_12",16,"LLN","LLN_12_0_0","Awda",3.52,0,3.52,0,0,3.52,0,3.52,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,734992.3783,4092482.7708,3.52,3.52,3.52,3.52,0,0,0,4.498039214e-06,628,"",NA,3.52,"EBA1,EBA2,MBA",NA,2
"27","150","LLN_55",19,"LLN","LLN_55_0_0","Mohammed Diyab",43,0,43,0,0,43,0,43,0,43,0,0,43,0,43,0,0,43,0,0,0,0,0,0,0,0,728393.4121,4089588.6093,43,43,43,43,43,43,0,9.760890266e-06,689,"",NA,43,"EBA1,EBA2,MBA,LBA,IA1",NA,5
"28","153","LLN_59",25,"LLN","LLN_59_0_0","(Tell Chermoukh)",1e-04,0,1e-04,0,0,1e-04,0,1e-04,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,712485.7021,4085005.0733,7.910593616e-06,1e-04,1e-04,1e-04,0,0,0,7.910593616e-06,542,"",NA,7.910593616e-06,"EBA1,EBA2,MBA",NA,1
"29","154","LLN_60",32,"LLN","LLN_60_0_0","Abu Farah",6.38,0,6.38,0,0,6.38,0,6.38,0,6.38,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,733890.5264,4086178.6153,6.38,6.38,6.38,6.38,0,0,0,3.0407164301e-05,664,"",NA,6.38,"EBA1,EBA2,MBA",NA,3
"30","155","LLN_61",153,"LLN","LLN_61_0_0","Abu Hajjeira",0,0,0,0,0,0,0,3.042,0,0,0,0,3.042,0,0,0,0,0,0,0,0,0,0,0,0,0,736090.3657,4088672.1338,3.042,0,3.042,3.042,0,0,0,1.0726635194e-05,611,"",NA,3.042,"EBA2,MBA",NA,2
"31","156","LLN_62",18,"LLN","LLN_62_0_0","Nabua",0,0,0,0,0,1.767145838,0,0,0,0,0,0,1.767145838,0,0,0,0,1.767145838,0,0,0,0,0,0,0,0,730930.56,4092465.965,1.767145838,0,1.767145838,1.767145838,1.767145838,1.767145838,0,2.501169237e-06,150,"",NA,1.767145838,"EBA2,MBA,LBA,IA1",NA,2
"32","157","LLN_63",52,"LLN","LLN_63_0_0","Wulayqi Thirthar",0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,726726.6898,4091212.1779,2,0,2,2,0,0,0,0,NA,"",NA,2,"EBA2,MBA",NA,2
"33","16","LLN_120",70,"LLN","LLN_120_0_0","Arbat",1.08,0,1.08,0,0,1.08,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,703147.424,4096543.543,1.08,1.08,1.08,1.08,0,0,0,2.152046488e-06,152,"",NA,1.08,"EBA1,EBA2,MBA",NA,2
"34","160","LLN_66",195,"LLN","LLN_66_0_0","Sufiyah",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,722153.6873,4085580.2128,1,0,1,1,1,0,0,0,NA,"",NA,1,"EBA2,MBA,LBA",NA,1
"35","162","LLN_68",154,"LLN","LLN_68_0_0","",0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,723624.6354,4087689.7596,0.5,0.5,0.5,0.5,0,0,0,0,NA,"",NA,0.5,"EBA1,EBA2,MBA",NA,1
"36","163","LLN_69",54,"LLN","LLN_69_0_0","",0,0,1e-04,0,0,0,0,0,0,0,0,0,1e-04,0,1e-04,0,0,1e-04,0,0,0,0,0,0,0,0,724291.5438,4081730.8732,6.647292026e-06,0,1e-04,1e-04,1e-04,1e-04,0,6.647292026e-06,292,"",NA,6.647292026e-06,"EBA2,MBA,LBA,IA1",NA,1
"37","169","LLN_74",12,"LLN","LLN_74_0_0","Shair",4,0,4,0,0,4,0,4,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,716612.5214,4103496.6251,4,4,4,4,4,4,0,1.0973920818e-05,489,"",NA,4,"EBA1,EBA2,MBA,LBA,IA1",NA,2
"38","17","LLN_123",44,"LLN","LLN_123_0_0","Khodr",0,12.25,0,0,0,12.25,0,12.25,0,12.25,0,0,12.25,0,0,0,0,12.25,0,0,0,0,0,0,0,0,717465.1778,4067204.0911,12.25,12.25,12.25,12.25,12.25,12.25,0,3.7131757555e-05,203,"",NA,12.25,"EBA1,EBA2,MBA,LBA,IA1",NA,4
"39","171","LLN_76",55,"LLN","LLN_76_0_0","Jihan",0,0,0,2.2896,0,0,0,0,0,0,2.2896,0,2.2896,0,2.2896,0,0,2.2896,0,0,0,0,0,0,0,0,718066.6932,4105692.5711,2.2896,2.2896,2.2896,2.2896,2.2896,2.2896,0,8.788513667e-06,438,"",NA,2.2896,"EBA1,EBA2,MBA,LBA,IA1",NA,2
"40","172","LLN_77",159,"LLN","LLN_77_0_0","",0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,719768.9043,4096369.5119,0.5,0.5,0.5,0.5,0,0,0,0,NA,"",NA,0.5,"EBA1,EBA2,MBA",NA,1
"41","179","LLN_84",10,"LLN","LLN_84_0_0","Gunduk",0,0,0,0,0,0.42,0,0.42,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,717659.6301,4095861.5676,0.42,0,0.42,0.42,0,0,0,0,NA,"",NA,0.42,"EBA2,MBA",NA,1
"42","18","LLN_125",71,"LLN","LLN_125_0_0","Hameid",0,0,0,0,0,0,0,23,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,745412.0627,4063513.1701,23,0,23,23,0,0,0,1.6403263628e-05,580,"",NA,23,"EBA2,MBA",NA,4
"43","180","LLN_85",61,"LLN","LLN_85_0_0","Khazne",0,0,3.08,0,0,0,0,3.08,0,3.08,0,0,3.08,0,0,0,0,3.08,0,0,0,0,0,0,0,0,713551.484,4096774.5644,3.08,0,3.08,3.08,3.08,3.08,0,0,NA,"",NA,3.08,"EBA2,MBA,LBA,IA1",NA,2
"44","182","LLN_87",62,"LLN","LLN_87_0_0","Bazouna Kabira",0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,731802.6239,4088159.7422,5,5,5,5,0,0,0,0,NA,"",NA,5,"EBA1,EBA2,MBA",NA,2
"45","185","LLN_9",160,"LLN","LLN_9_0_0","Rehaya 1",0,0,0,4.9875,0,0,0,0,0,0,4.9875,0,4.9875,0,0,0,0,0,0,0,0,0,0,0,0,0,724228.542,4094017.257,4.9875,4.9875,4.9875,4.9875,0,0,0,0,NA,"",NA,4.9875,"EBA1,EBA2,MBA",NA,2
"46","186","LLN_90",24,"LLN","LLN_90_0_0","Aid",20,0,20,0,0,20,0,20,0,20,0,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,707994.3335,4091549.1205,20,20,20,20,20,20,0,2.1279736492e-05,283,"",NA,20,"EBA1,EBA2,MBA,LBA,IA1",NA,4
"47","188","LLN_92",64,"LLN","LLN_92_0_0","Nasr",0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,711342.2589,4092273.8827,9,0,9,9,9,9,0,2.872690137e-06,828,"",NA,9,"EBA2,MBA,LBA,IA1",NA,3
"48","19","LLN_13",156,"LLN","LLN_13_0_0","Gir Souar",0,5.12,5.12,0,0,5.12,0,5.12,0,5.12,0,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,717194.3065,4096344.1119,5.12,5.12,5.12,5.12,0,0,0,0,NA,"",NA,5.12,"EBA1,EBA2,MBA",NA,3
"49","192","LLN_96",65,"LLN","LLN_96_0_0","Koubeiba",2.64,0,0,0,0,2.64,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,711985.8713,4088044.6113,2.64,2.64,2.64,2.64,0,0,0,7.666289425e-06,758,"",NA,2.64,"EBA1,EBA2,MBA",NA,2
"50","194","NJS_1",380,"NJS","NJS_1_0_0","Tell al-Hawa",0,0,0,0,0,0,0,0,0,0,65.5001,0,65.5001,0,0,0,0,16.0001,0,0,0,0,0,0,0,0,794811.300267857,4071801.74049643,65.5001,0,65.5001,65.5001,16.0001,16.0001,0,3.3357589612e-05,290,"",NA,65.5001,"EBA2,MBA,LBA,IA1",NA,6
"51","2","LLN_10",49,"LLN","LLN_10_0_0","Rehaya 2",0,0,0,0,0,1.73135,0,1.73135,0,0,0,0,1.73135,0,0,0,0,0,0,0,0,0,0,0,0,0,723183.249833333,4095431.84406667,1.73135,0,1.73135,1.73135,0,0,0,7.96910171e-07,506,"",NA,1.73135,"EBA2,MBA",NA,2
"52","210","NJS_127",324,"NJS","NJS_127_0_0","Abu Kula",0,0,0,5.0002,0,0,0,0,0,0,5.0003,0,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,797428.27472,4063270.8198,5.0003,5.0002,5.0003,5.0003,0,0,0,4.2939909816e-05,21,"",NA,5.0003,"EBA1,EBA2,MBA",NA,3
"53","214","NJS_131",328,"NJS","NJS_131_0_0","",0,0,0,0,0,0,0,0,0,0,0.9001,0,0.9001,0,0,0,0,0.5001,0,0.9001,0,0,0,0,0,0,783846.5652,4074229.2149,0.9001,0,0.9001,0.9001,0.5001,0.5001,0.9001,0,NA,"",NA,0.9001,"EBA2,MBA,LBA,IA1,IA2",NA,1
"54","22","LLN_133",27,"LLN","LLN_133_0_0","Abu Qassayeb",0,0.3,0.3,0,0,0.3,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710637.3923,4083547.211,0.3,0.3,0.3,0,0,0,0,3.316740608e-06,141,"",NA,0.3,"EBA1,EBA2",NA,1
"55","221","NJS_140",337,"NJS","NJS_140_0_0","Tell Mana'a",0,0,0,0,0,0,0,0,0,0,1.0001,0,8.0001,0,0,0,0,3.5001,0,3.0001,0,0,0,0,0,0,781037.059114286,4064157.06055714,8.0001,0,1.0001,8.0001,3.5001,3.5001,3.0001,2.6177195322e-05,793,"",NA,1.0001,"EBA2,MBA,LBA,IA1,IA2",NA,3
"56","229","NJS_152",349,"NJS","NJS_152_0_0","",0,0,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778185.033325,4073338.8266,0.5001,0,0.5001,0,0,0,0,0,NA,"",NA,0.5001,"EBA2",NA,1
"57","231","NJS_155",386,"NJS","NJS_155_0_0","(Tell Hayal)",0,0,0,0,0,0,0,0,0,0,2.0001,0,2.4001,0,0,0,0,2.0001,0,1.0001,0,0,0,0,0,0,783598.987275,4077589.140125,2.4001,0,2.0001,2.4001,2.0001,2.0001,1.0001,2.4628669236e-05,751,"",NA,2.0001,"EBA2,MBA,LBA,IA1,IA2",NA,2
"58","24","LLN_136",14,"LLN","LLN_136_0_0","Gir Tav",6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710903.1315,4101869.4968,6,6,6,0,0,0,0,0,NA,"",NA,6,"EBA1,EBA2",NA,3
"59","243","NJS_175",369,"NJS","NJS_175_0_0","",0,0,0,0,0,0,0,0,0,0,1.0001,0,1.0001,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,774562.04775,4071957.0438,1.0001,0,1.0001,1.0001,0,0,0.5001,7.608985787e-06,863,"",NA,1.0001,"EBA2,MBA,IA2",NA,2
"60","244","NJS_177",372,"NJS","NJS_177_0_0","",0,0,0,1.0001,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769895.53535,4069181.34455,1.0001,1.0001,1.0001,0,0,0,0,1.2025807746e-05,487,"",NA,1.0001,"EBA1,EBA2",NA,2
"61","25","LLN_137",3,"LLN","LLN_137_0_0","Barham",1.327322874,0,1.327322874,0,0,0,0,0,0,0,0,0,1.327322874,0,0,0,0,0,0,0,0,0,0,0,0,0,723751.4573,4096537.8784,1.327322874,1.327322874,1.327322874,1.327322874,0,0,0,3.216321923e-06,400,"",NA,1.327322874,"EBA1,EBA2,MBA",NA,2
"62","251","NJS_20",225,"NJS","NJS_20_0_0","Qabi al-Biyadir",0,0,0,0,0,0,0,0,0,0,2.8001,0,2.8001,0,0,0,0,1.1001,0,4.7001,0,0,0,0,0,0,792508.4716375,4068629.8385,4.7001,0,2.8001,2.8001,1.1001,1.1001,4.7001,1.0799094737e-05,851,"",NA,2.8001,"EBA2,MBA,LBA,IA1,IA2",NA,2
"63","257","NJS_29",235,"NJS","NJS_29_0_0","",0,0,0,8.9001,0,0,0,0,0,0,8.9001,0,8.9002,0,0,0,0,3e-04,0,3e-04,0,0,0,0,0,0,790366.5326,4073810.72766,8.9002,8.9001,8.9001,8.9002,3e-04,3e-04,3e-04,0,NA,"",NA,8.9001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,3
"64","264","NJS_40",244,"NJS","NJS_40_0_0","",0,0,0,0.5001,0,0,0,0,0,0,1.9001,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,805213.149466667,4071386.20273333,1.9001,0.5001,1.9001,0,0,0,0.5001,0,NA,"",NA,1.9001,"EBA1,EBA2,IA2",NA,2
"65","265","NJS_42",246,"NJS","NJS_42_0_0","",0,0,0,4.1001,0,0,0,0,0,0,2.5001,0,6.0001,0,0.7001,0,0,0.7001,0,3.0001,0,0,0,0,0,0,802952.587109091,4069857.60347273,6.0001,4.1001,2.5001,6.0001,0.7001,0.7001,3.0001,1.4255301246e-05,320,"",NA,2.5001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,3
"66","266","NJS_43",247,"NJS","NJS_43_0_0","Kharaba Tibn or Gar Sur",0,0,0,0,0,0,0,0,0,0,17.3001,0,18.6001,0,0,0,0,4.2001,0,0.2001,0,0,0,0,0,0,808136.273488889,4070580.42984444,18.6001,0,17.3001,18.6001,4.2001,4.2001,0.2001,2.6139408049e-05,888,"",NA,17.3001,"EBA2,MBA,LBA,IA1,IA2",NA,4
"67","269","NJS_48",252,"NJS","NJS_48_0_0","",0,0,0,22.9001,0,0,0,0,0,0,3.2001,0,22.5001,0,0,0,0,1.7001,0,18.9001,0,0,0,0,0,0,805011.2048,4069271.0296375,22.9001,22.9001,3.2001,22.5001,1.7001,1.7001,18.9001,9.063194205e-06,540,"",NA,3.2001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,4
"68","27","LLN_14",11,"LLN","LLN_14_0_0","Bayandur",0,9.66,9.66,0,0,9.66,0,9.66,0,0,0,0,9.66,0,0,0,0,9.66,0,0,0,0,0,0,0,0,716994.3292,4100983.7145,9.66,9.66,9.66,9.66,9.66,9.66,0,8.405007141e-06,770,"",NA,9.66,"EBA1,EBA2,MBA,LBA,IA1",NA,3
"69","274","NJS_52",257,"NJS","NJS_52_0_0","",0,0,0,0,0,0,0,0,0,0,0.8001,0,0,0,0,0,0,0,0,0.6001,0,0,0,0,0,0,806209.42758,4067419.856,0.8001,0,0.8001,0,0,0,0.6001,0,NA,"",NA,0.8001,"EBA2,IA2",NA,1
"70","275","NJS_54",253,"NJS","NJS_54_0_0","",0,0,0,0,0,0,0,0,0,0,1.3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805742.62624,4068861.90952,1.3001,0,1.3001,0,0,0,0,0,NA,"",NA,1.3001,"EBA2",NA,2
"71","277","NJS_57",261,"NJS","NJS_57_0_0","",0,0,0,1.3001,0,0,0,0,0,0,0.9001,0,0,0,0,0,0,0.9001,0,0.9001,0,0,0,0,0,0,807742.147933333,4069547.06603333,1.3001,1.3001,0.9001,0,0.9001,0.9001,0.9001,0,NA,"",NA,0.9001,"EBA1,EBA2,LBA,IA1,IA2",NA,2
"72","278","NJS_58",262,"NJS","NJS_58_0_0","Tell Warada or Hilawat",0,0,0,9.9001,0,0,0,0,0,0,0.4001,0,0.3001,0,0,0,0,0,0,2.5001,0,0,0,0,0,0,799045.973933333,4065838.78326667,9.9001,9.9001,0.4001,0.3001,0,0,2.5001,3.995863338e-06,565,"",NA,0.4001,"EBA1,EBA2,MBA,IA2",NA,3
"73","285","NJS_71",275,"NJS","NJS_71_0_0","Tell Hamide",0,0,0,0,0,0,0,0,0,0,5.0001,0,5.6001,0,5.6001,0,0,5.6001,0,0,0,0,0,0,0,0,788349.95438,4069249.49406,5.6001,0,5.0001,5.6001,5.6001,5.6001,0,0,NA,"",NA,5.0001,"EBA2,MBA,LBA,IA1",NA,3
"74","289","NJS_76",280,"NJS","NJS_76_0_0","",0,0,0,0,0,0,0,0,0,0,0.5001,0,0,0,0,0,0,0,0,1.0001,0,0,0,0,0,0,786231.43364,4070174.14284,1.0001,0,0.5001,0,0,0,1.0001,0,NA,"",NA,0.5001,"EBA2,IA2",NA,2
"75","296","NJS_90",293,"NJS","NJS_90_0_0","Tell Abu Hajira",0,0,0,7.1001,0,0,0,0,0,0,6.1001,0,6.1001,0,0,0,0,0,0,0,0,0,0,0,0,0,786577.044966667,4073871.85543333,7.1001,7.1001,6.1001,6.1001,0,0,0,1.4028916636e-05,615,"",NA,6.1001,"EBA1,EBA2,MBA",NA,3
"76","297","NJS_91",294,"NJS","NJS_91_0_0","Tell Talab",0,0,0,14.8001,0,0,0,0,0,0,7.5001,0,10.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,786052.68315,4071280.23383333,14.8001,14.8001,7.5001,10.0001,0,0,0,1.5483044799e-05,281,"",NA,7.5001,"EBA1,EBA2,MBA",NA,4
"77","298","NJS_92",383,"NJS","NJS_92_0_0","Tell Uwaynat",0,0,0,3.0001,0,0,0,0,0,0,1.5001,0,3.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,803378.2702,4065117.92116667,3.0001,3.0001,1.5001,3.0001,0,0,0,9.315951934e-06,334,"",NA,1.5001,"EBA1,EBA2,MBA",NA,2
"78","299","NJS_93",295,"NJS","NJS_93_0_0","Tell Talab",0,0,0,10.0001,0,0,0,0,0,0,19.0001,0,19.0001,0,0,0,0,0,0,2.5001,0,0,0,0,0,0,782616.203816667,4071879.55705,19.0001,10.0001,19.0001,19.0001,0,0,2.5001,2.2529714128e-05,878,"",NA,19.0001,"EBA1,EBA2,MBA,IA2",NA,4
