Site_ID,FID_1,Datst_1,Mj_ID_1,Site_Nm,EJZ1,EJZ1_2,EJZ2,NINV,EJZ3a,EJZ3,EJZ3b,AKK,EJZ4,EJZ4C,LTM,EBA_FCP,KHA,MBA_LBA,NUZI,LBA,SM,MASS,EIA_FCP,LASS,MIA_FCP,EIA_MIA,IA,IA_FCP,LIA,PASS,POINT_X,POINT_Y,cnfdnc_,EBA1,EBA2,MBA,LBA_brd,IA1,IA2,Tuna_sz,Tn_plyg,Name,POINT_Z,Size,Period,Tuna,number
TBS_43,978,TBS,TBS_43_0_0,(Tell Hassek),0,0,0,0.0006,0,0,0,0,0,0,0.0006,0,0,0,0,0.0006,27.792096,0,0,27.792096,0,0.0005,0,0,0.0005,0,639339.020488889,4071052.05813889,1,0.0006,0.0006,27.792096,27.792096,0.0005,27.792096,3.7738523536e-005,244,,,27.792096,"EBA1,EBA2,MBA,LBA,IA1,IA2",,178729
TBS_45,961,TBS,TBS_45_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,638724.368,4072431.733,1,0,0,0,0,0.79,0.79,0,,,,0.79,"IA1,IA2",,183750
TBS_47,962,TBS,TBS_47_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,2.3261,0,0,2.3261,0,0,0,0,0,2.3261,0,0,0,0,635581.115833333,4075216.44266667,1,0,0,2.3261,2.3261,2.3261,2.3261,0,,,,2.3261,"MBA,LBA,IA1,IA2",,181675
TBS_49,963,TBS,TBS_49_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.151099,0,0,0,0,633688.3787,4068534.082,1,0,0,0,0,3.151099,3.151099,0,,,,3.151099,"IA1,IA2",,188906
TBS_52,979,TBS,TBS_52_0_0,(Tell Farfara),0,0,0,0,0,0,0,0,0,0,0.5131,0,0,0,0,0.5131,0,0.306099,0,0,0,0.5131,0,0,0,0,634248.187466667,4075969.6153,1,0,0.5131,0,0.5131,0.5131,0.5131,8.606400627e-006,291,,,0.5131,"EBA2,LBA,IA1,IA2",,124101
TBS_53,964,TBS,TBS_53_0_0,(Tell Sawadih),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5401,0,0,0,0,635178.242,4077037.1349,1,0,0,0,0,1.5401,1.5401,7.683920004e-006,572,,,1.5401,"IA1,IA2",,165198
TBS_54,965,TBS,TBS_54_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7901,0,0,0,0,0,0.7901,0,0,0,0,637182.6733,4078639.4838,1,0,0,0,0.7901,0.7901,0.7901,0,,,,0.7901,"LBA,IA1,IA2",,171708
TBS_55,986,TBS,TBS_55_0_0,(Tell Effendi),0,0,0,1.4001,0,0,0,0,0,0,0.8401,0,0,0,0,0.8401,0,0,0,0.0005,0,1.4001,0,0,1.4001,0,651514.996927273,4071525.60441818,1,1.4001,0.8401,0,0.8401,1.4001,1.4001,2.4703703613e-005,389,,,1.4001,"EBA1,EBA2,LBA,IA1,IA2",,98966
TBS_56,966,TBS,TBS_56_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,650985.4708,4073889.506,1,0,0,0,0,1,1,0,,,,1,"IA1,IA2",,159431
TBS_59,984,TBS,TBS_59_0_0,(Tell Jamil),0,0,0,8.1161,0,0,0,0,0,0,7.8001,0,4.0001,0,0,8.6061,0,7.8001,0,0.4901,0,8.1161,0,0,0.3161,0,643613.97635,4061017.46168333,1,8.1161,7.8001,4.0001,8.6061,8.1161,8.1161,1.5272916576e-005,412,,,8.6061,"EBA1,EBA2,MBA,LBA,IA1,IA2",,158819
TBS_6,942,TBS,TBS_6_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2001,0,0.2001,0,0,0,1.1401,0,0,0,0,643258.530333333,4063591.69653333,1,0,0,0,0.2001,1.1401,1.1401,0,,,,1.1401,"LBA,IA1,IA2",,99995
TBS_63,936,TBS,TBS_63_0_0,,0,0,0,0,0,0,0,0,0,0,1.379099,0,0,0,0,1.0921,0,0,0,0,0,0.895099,0,0,0,0,633117.4149,4069906.2077,1,0,1.379099,0,1.0921,0.895099,0.895099,2.270178137e-006,640,,,1.379099,"EBA2,LBA,IA1,IA2",,127320
TBS_67,938,TBS,TBS_67_0_0,Tell 'Asi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463999,0,0,0,0.463999,0,0,0,0,630104.6494,4069767.9257,1,0,0,0,0.463999,0.463999,0.463999,0,,,,0.463999,"LBA,IA1,IA2",,181184
TBS_69,971,TBS,TBS_69_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843098,0,0,0,0,639242.066633333,4062165.8463,1,0,0,0,0,0.843098,0.843098,0,,,,0.843098,"IA1,IA2",,179434
TBS_70,972,TBS,TBS_70_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424099,0,0,0,0,639290.511166667,4061362.6177,1,0,0,0,0,0.424099,0.424099,0,,,,0.424099,"IA1,IA2",,182830
TBS_75,973,TBS,TBS_75_0_0,Serha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259999,0,0.259999,0,0,0,0,646737.4395,4063181.9053,1,0,0,0,0,0.259999,0.259999,0,,,,0.259999,"IA1,IA2",,159964
TBS_76,981,TBS,TBS_76_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3821,0,0,0,0,0,1.3821,0,0,0,0,648703.4004,4062081.89736667,1,0,0,0,1.3821,1.3821,1.3821,0,,,,1.3821,"LBA,IA1,IA2",,174705
TBS_77,974,TBS,TBS_77_0_0,Jabriyah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.715999,0,0,0,0,0,1.715999,0,0,0,0,652647.0465,4063661.544,1,0,0,0,1.715999,1.715999,1.715999,0,,,,1.715999,"LBA,IA1,IA2",,159856
TBS_83,982,TBS,TBS_83_0_0,Beydar III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,644875.2788,4067548.6713,1,0,0,0,0,1.28,1.28,0,,,,1.28,"IA1,IA2",,97077
TBS_9,943,TBS,TBS_9_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4401,0,0,0,1.7701,0,0,0,0,645042.700933333,4066068.64263333,1,0,0,0,0.4401,1.7701,1.7701,0,,,,1.7701,"LBA,IA1,IA2",,178322
THS_10,1088,THS,THS_10_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,0,0,0,0,0,5.5001,0,0,0,764448.9943,4083721.17003333,1,0,0,1.2001,0,5.5001,5.5001,0,,,,5.5001,"MBA,IA1,IA2",,181317
THS_13,1091,THS,THS_13_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,1.7,0,0,0,765293.4052,4081664.8443,1,0,0,0,1.7,1.7,1.7,0,,,,1.7,"LBA,IA1,IA2",,136243
THS_16,1094,THS,THS_16_0_0,(Tell es-Sara),0,0,0,0.0002,0,0,0,0,0,0,0.0002,0,0.0002,0,0,1.1001,0,0,0,0,0,0,1.1001,0,0,0,766072.948333333,4078644.0552,1,0.0002,0.0002,0.0002,1.1001,1.1001,1.1001,1.1634153832e-005,430,,,1.1001,"EBA1,EBA2,MBA,LBA,IA1,IA2",,90518
THS_18,1096,THS,THS_18_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,3.0002,0,0,2.0001,0,0,0,0,0,0,3.0001,0,0,0,767922.28642,4081834.70342,1,0,0,3.0002,2.0001,3.0001,3.0001,0,,,,3.0002,"MBA,LBA,IA1,IA2",,180133
THS_20,1097,THS,THS_20_0_0,,0,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,1.2001,0,0,0,0,0,0,1.9001,0,0,0,767881.824457143,4079235.75494286,1,0,1.2001,0,1.2001,1.9001,1.9001,0,,,,1.9001,"EBA2,LBA,IA1,IA2",,164484
THS_23,1100,THS,THS_23_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4001,0,0,0,0,0,0,4.6001,0,0,0,768019.18268,4077293.55466,1,0,0,0,7.4001,4.6001,4.6001,0,,,,7.4001,"LBA,IA1,IA2",,164959
THS_23,1100,THS,THS_23_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4001,0,0,0,0,0,0,4.6001,0,0,0,768019.18268,4077293.55466,1,0,0,0,7.4001,4.6001,4.6001,0,,,,7.4001,"LBA,IA1,IA2",,177520
THS_24,1101,THS,THS_24_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,10.3701,0,0,16.0301,0,0,0,0,0,0,1.7401,0,0,0,767140.641436364,4075970.51805909,1,0,0,10.3701,16.0301,1.7401,1.7401,0,,,,16.0301,"MBA,LBA,IA1,IA2",,42254
THS_25,1102,THS,THS_25_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0.0002,763969.537119048,4076297.42621429,1,0,0,0,0,0.0002,0.0002,0,,,,,"IA1,IA2",,59136
THS_32,1106,THS,THS_32_0_0,,0,0,0,0,0,0,0,0,0,0,2.269900654,0,2.270200654,0,0,0,0,0,0,0,0,0,2.270200654,0,0,0,768039.88402,4073212.24604,1,0,2.269900654,2.270200654,0,2.270200654,2.270200654,0,,,,2.270200654,"EBA2,MBA,IA1,IA2",,146869
THS_35,1109,THS,THS_35_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,1.17,0,0,0,763916.0474,4074403.5824,1,0,0,0,1.17,1.17,1.17,0,,,,1.17,"LBA,IA1,IA2",,100750
THS_40,1113,THS,THS_40_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0,0,0,761554.80648,4072612.05405,1,0,0,0,0,0.0007,0.0007,0,,,,,"IA1,IA2",,160689
THS_41,1114,THS,THS_41_0_0,(Tell Na'ur),0,0,0,0.9001,0,0,0,0,0,0,1.6001,0,2.4001,0,0,0.8001,0,0,0,0,0,0,3.2001,0,0,0,760477.694590909,4071303.05560909,1,0.9001,1.6001,2.4001,0.8001,3.2001,3.2001,1.0313979912e-005,129,,,3.2001,"EBA1,EBA2,MBA,LBA,IA1,IA2",,128101
THS_42,1115,THS,THS_42_0_0,Nasiriya Sharqiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,1.7,0,0,0,761046.1746,4074484.5403,1,0,0,0,1.7,1.7,1.7,0,,,,1.7,"LBA,IA1,IA2",,92346
THS_43,1116,THS,THS_43_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9001,0,0,0,759911.9816375,4074257.063225,1,0,0,0,0,2.9001,2.9001,0,,,,2.9001,"IA1,IA2",,141171
THS_45,1118,THS,THS_45_0_0,,0,0,0,0,0,0,0,0,0,0,3.1001,0,0,0,0,3.1001,0,0,0,0,0,0,3.1001,0,0,0,761666.6252,4076352.40622,1,0,3.1001,0,3.1001,3.1001,3.1001,0,,,,3.1001,"EBA2,LBA,IA1,IA2",,120331
THS_47,1120,THS,THS_47_0_0,,0,0,0,0,0,0,0,0,0,0,1.1001,0,0,0,0,1.1001,0,0,0,0,0,0,1.1001,0,0,0,761791.5158,4077333.94885,1,0,1.1001,0,1.1001,1.1001,1.1001,0,,,,1.1001,"EBA2,LBA,IA1,IA2",,38181
THS_48,1121,THS,THS_48_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1001,0,0,0,0,0,0,6.7001,0,0,0,759266.6274,4077119.35946,1,0,0,0,1.1001,6.7001,6.7001,0,,,,6.7001,"LBA,IA1,IA2",,102634
THS_54,1127,THS,THS_54_0_0,(Tell Tamr),0,0,0,0,0,0,0,0,0,0,17.8001,0,17.8001,0,0,17.8002,0,0,0,0,0,0,17.8002,0,0,0,759308.0576,4079079.7561,1,0,17.8001,17.8001,17.8002,17.8002,17.8002,1.8875969436e-005,764,,,17.8002,"EBA2,MBA,LBA,IA1,IA2",,158099
THS_55,1128,THS,THS_55_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,760852.9796,4079902.0955,1,0,0,0,0,3.9,3.9,0,,,,3.9,"IA1,IA2",,88975
THS_59,1132,THS,THS_59_0_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,761738.5387,4081954.5344,1,0,0,0,0,1.1,1.1,0,,,,1.1,"IA1,IA2",,171099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662667.838689,4028462.78402,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.659594126e-006,435,Dur-A??ur-ketti-le?er (Tell Bderi),0,3.659594126e-006,"EBA1,EBA2,MBA,LBA,IA1,IA2",,191243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592702.565519,4076095.54777,3,0,0,0.0001,0.0001,0.0001,0.0001,0,,Guzana (Tell Halaf),0,,"MBA,LBA,IA1,IA2",,196534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689910.776453,4068020.59125,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.8309632907e-005,372,Kahat (Tell Barri),0,1.8309632907e-005,"EBA1,EBA2,MBA,LBA,IA1,IA2",,103642
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656826.588109,4040759.65553,3,0,0,0,0.0001,0.0001,0.0001,0,,Magrisu (Tell Hasaka)?,0,,"LBA,IA1,IA2",,192915
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683912.955318,4059941.81042,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00019157346683,738,Nagar (Tell Brak),0,0.00019157346683,"EBA1,EBA2,MBA,LBA,IA1,IA2",,104952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595387.081913,4077947.16466,3,0,90,90,90,90,90,0,,Sikanu (Tell Fekheriye),0,90,"EBA2,MBA,LBA,IA1,IA2",,196417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693111.845064,4076651.24076,2,0.0001,0.0001,0.0001,245,0.0001,0.0001,2.3654855947e-005,557,Taidu? (Tell Hamidiya),0,2.3654855947e-005,"EBA1,EBA2,MBA,LBA,IA1,IA2",,190958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814280.911623,4079651.23647,3,0,0,0,0.0001,0.0001,0.0001,0,,(Khirbet Karhasan),0,,"LBA,IA1,IA2",,193451
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648569.846822,4052577.51851,2,3,3,3,3,3,3,5.088876135e-006,839,(Tell Abu Hafur),0,5.088876135e-006,"EBA1,EBA2,MBA,LBA,IA1,IA2",,179242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680203.629802,4082687.87738,2,38,38,38,38,38,38,2.1436780381e-005,636,(Tell 'Arbid),0,2.1436780381e-005,"EBA1,EBA2,MBA,LBA,IA1,IA2",,183602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630410.483646,4041151.56004,2,44,44,0,0,44,44,5.3624696474e-005,545,(Tell Mabtuh esh-Sharqi),0,5.3624696474e-005,"EBA1,EBA2,IA1,IA2",,185851
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664186.039153,4037399.12,2,1.3,1.3,1.3,1.3,1.3,1.3,1.993243655e-006,204,(Tell Rad Shaqrah),0,1.993243655e-006,"EBA1,EBA2,MBA,LBA,IA1,IA2",,182701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667282.056048,4032179.15087,3,40,40,40,40,40,40,0,,(Tell Tnenir),0,40,"EBA1,EBA2,MBA,LBA,IA1,IA2",,438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656800.566374,4046308.29688,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.610914489e-006,549,(Tell Zaghan),0,5.610914489e-006,"EBA1,EBA2,MBA,LBA,IA1,IA2",,181973
