"","id","Site_ID","FID_1","Datst_1","Mj_ID_1","Site_Nm","EJZ1","EJZ1_2","EJZ2","NINV","EJZ3a","EJZ3","EJZ3b","AKK","EJZ4","EJZ4C","LTM","EBA_FCP","KHA","MBA_LBA","NUZI","LBA","SM","MASS","EIA_FCP","LASS","MIA_FCP","EIA_MIA","IA","IA_FCP","LIA","PASS","POINT_X","POINT_Y","cnfdnc_","EBA1","EBA2","MBA","LBA_brd","IA1","IA2","Tuna_sz","Tn_plyg","Name","POINT_Z","Size","Period","Tuna","sizeCat"
"58","153","LLN_59",25,"LLN","LLN_59_0_0","(Tell Chermoukh)",1e-04,0,1e-04,0,0,1e-04,0,1e-04,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,712485.7021,4085005.0733,7.910593616e-06,1e-04,1e-04,1e-04,0,0,0,7.910593616e-06,542,"",NA,7.910593616e-06,"EBA1,EBA2,MBA",NA,1
"59","154","LLN_60",32,"LLN","LLN_60_0_0","Abu Farah",6.38,0,6.38,0,0,6.38,0,6.38,0,6.38,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,733890.5264,4086178.6153,6.38,6.38,6.38,6.38,0,0,0,3.0407164301e-05,664,"",NA,6.38,"EBA1,EBA2,MBA",NA,3
"60","155","LLN_61",153,"LLN","LLN_61_0_0","Abu Hajjeira",0,0,0,0,0,0,0,3.042,0,0,0,0,3.042,0,0,0,0,0,0,0,0,0,0,0,0,0,736090.3657,4088672.1338,3.042,0,3.042,3.042,0,0,0,1.0726635194e-05,611,"",NA,3.042,"EBA2,MBA",NA,2
"61","156","LLN_62",18,"LLN","LLN_62_0_0","Nabua",0,0,0,0,0,1.767145838,0,0,0,0,0,0,1.767145838,0,0,0,0,1.767145838,0,0,0,0,0,0,0,0,730930.56,4092465.965,1.767145838,0,1.767145838,1.767145838,1.767145838,1.767145838,0,2.501169237e-06,150,"",NA,1.767145838,"EBA2,MBA,LBA,IA1",NA,2
"62","157","LLN_63",52,"LLN","LLN_63_0_0","Wulayqi Thirthar",0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,726726.6898,4091212.1779,2,0,2,2,0,0,0,0,NA,"",NA,2,"EBA2,MBA",NA,2
"63","158","LLN_64",100,"LLN","LLN_64_0_0","Wulayqi West",0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,733032.4947,4093063.0224,5.25,0,0,5.25,0,0,0,1.474673128e-06,462,"",NA,5.25,"MBA",NA,3
"64","159","LLN_65",53,"LLN","LLN_65_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,726640.1021,4088710.1451,5,0,0,1e-04,0,0,0,0,NA,"",NA,0.68,"MBA",NA,1
"65","16","LLN_120",70,"LLN","LLN_120_0_0","Arbat",1.08,0,1.08,0,0,1.08,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,703147.424,4096543.543,1.08,1.08,1.08,1.08,0,0,0,2.152046488e-06,152,"",NA,1.08,"EBA1,EBA2,MBA",NA,2
"66","160","LLN_66",195,"LLN","LLN_66_0_0","Sufiyah",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,722153.6873,4085580.2128,1,0,1,1,1,0,0,0,NA,"",NA,1,"EBA2,MBA,LBA",NA,1
"67","161","LLN_67",196,"LLN","LLN_67_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,722169.6691,4085644.1402,NA,0,0,1e-04,0,0,0,0,NA,"",NA,2.1,"MBA",NA,8
"68","162","LLN_68",154,"LLN","LLN_68_0_0","",0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,723624.6354,4087689.7596,0.5,0.5,0.5,0.5,0,0,0,0,NA,"",NA,0.5,"EBA1,EBA2,MBA",NA,1
"69","163","LLN_69",54,"LLN","LLN_69_0_0","",0,0,1e-04,0,0,0,0,0,0,0,0,0,1e-04,0,1e-04,0,0,1e-04,0,0,0,0,0,0,0,0,724291.5438,4081730.8732,6.647292026e-06,0,1e-04,1e-04,1e-04,1e-04,0,6.647292026e-06,292,"",NA,6.647292026e-06,"EBA2,MBA,LBA,IA1",NA,1
"70","164","LLN_7",197,"LLN","LLN_7_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,722197.6374,4085708.0676,NA,0,0,1e-04,0,0,0,0,NA,"",NA,2.1,"MBA",NA,8
"71","165","LLN_70",88,"LLN","LLN_70_0_0","(Ger Sawwar)",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,717281.9854,4097256.7691,0.5,0,0,0.5,0,0,0,7.254415731e-06,903,"",NA,0.5,"MBA",NA,1
"72","166","LLN_71",155,"LLN","LLN_71_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,717673.2854,4097223.7432,1.2,0,0,1.2,0,0,0,0,NA,"",NA,1.2,"MBA",NA,2
"73","167","LLN_72",198,"LLN","LLN_72_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,718040.6042,4099639.2927,1.1,0,0,1.1,0,0,0,0,NA,"",NA,1.1,"MBA",NA,2
"74","168","LLN_73",157,"LLN","LLN_73_0_0","Maharkan",0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,723682.4409,4103612.1262,4.14,0,0,4.14,0,0,0,0,NA,"",NA,4.14,"MBA",NA,2
"75","169","LLN_74",12,"LLN","LLN_74_0_0","Shair",4,0,4,0,0,4,0,4,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,716612.5214,4103496.6251,4,4,4,4,4,4,0,1.0973920818e-05,489,"",NA,4,"EBA1,EBA2,MBA,LBA,IA1",NA,2
