"","id","Site_ID","FID_1","Datst_1","Mj_ID_1","Site_Nm","EJZ1","EJZ1_2","EJZ2","NINV","EJZ3a","EJZ3","EJZ3b","AKK","EJZ4","EJZ4C","LTM","EBA_FCP","KHA","MBA_LBA","NUZI","LBA","SM","MASS","EIA_FCP","LASS","MIA_FCP","EIA_MIA","IA","IA_FCP","LIA","PASS","POINT_X","POINT_Y","cnfdnc_","EBA1","EBA2","MBA","LBA_brd","IA1","IA2","Tuna_sz","Tn_plyg","Name","POINT_Z","Size","Period","Tuna","sizeCat"
"73","296","NJS_90",293,"NJS","NJS_90_0_0","Tell Abu Hajira",0,0,0,7.1001,0,0,0,0,0,0,6.1001,0,6.1001,0,0,0,0,0,0,0,0,0,0,0,0,0,786577.044966667,4073871.85543333,7.1001,7.1001,6.1001,6.1001,0,0,0,1.4028916636e-05,615,"",NA,7.1001,"EBA1,EBA2,MBA",NA,3
"74","297","NJS_91",294,"NJS","NJS_91_0_0","Tell Talab",0,0,0,14.8001,0,0,0,0,0,0,7.5001,0,10.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,786052.68315,4071280.23383333,14.8001,14.8001,7.5001,10.0001,0,0,0,1.5483044799e-05,281,"",NA,14.8001,"EBA1,EBA2,MBA",NA,4
"75","298","NJS_92",383,"NJS","NJS_92_0_0","Tell Uwaynat",0,0,0,3.0001,0,0,0,0,0,0,1.5001,0,3.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,803378.2702,4065117.92116667,3.0001,3.0001,1.5001,3.0001,0,0,0,9.315951934e-06,334,"",NA,3.0001,"EBA1,EBA2,MBA",NA,2
"76","299","NJS_93",295,"NJS","NJS_93_0_0","Tell Talab",0,0,0,10.0001,0,0,0,0,0,0,19.0001,0,19.0001,0,0,0,0,0,0,2.5001,0,0,0,0,0,0,782616.203816667,4071879.55705,19.0001,10.0001,19.0001,19.0001,0,0,2.5001,2.2529714128e-05,878,"",NA,10.0001,"EBA1,EBA2,MBA,IA2",NA,4
"77","300","NJS_94",296,"NJS","NJS_94_0_0","(Tell Samir 5)",0,0,0,2.9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9001,0,0,0,0,0,0,783359.39844,4068802.0565,2.9001,2.9001,0,0,0,0,2.9001,2.281262164e-06,495,"",NA,2.9001,"EBA1,IA2",NA,2
"78","304","TBS_1",987,"TBS","TBS_1_0_0","Tell Beydar",9.0001,0,9.0001,0,9.0001,0,24.0001,0,9.0001,0,0,0,0,0,0,45.0001,0,0,0,45.0001,0,0,0,0,0,45.0001,641605.308025,4066901.683575,45.0001,9.0001,24.0001,0,45.0001,0,45.0001,2.4633635551e-05,243,"",NA,9.0001,"EBA1,EBA2,LBA,IA2",NA,5
"79","305","TBS_10",939,"TBS","TBS_10_0_0","Tell Kaferu",0,0,0,1.7701,0,0,0,0,0,0,0,1.7701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646623.0265,4066546.8076,1.7701,1.7701,1.7701,0,0,0,0,4.112567006e-06,425,"",NA,1.7701,"EBA1,EBA2",NA,2
"80","312","TBS_22",949,"TBS","TBS_22_0_0","Tell Bergui al-Buz",0,0,0,0.9901,0,0,0,0,0,0,0.7901,0.7901,0,0,0,2.2181,0,0,0,0,0,2.2181,0,0,0,0,651543.4758,4062195.51755,2.2181,0.9901,0.7901,0,2.2181,2.2181,2.2181,1.4341866595e-05,92,"",NA,0.9901,"EBA1,EBA2,LBA,IA1,IA2",NA,2
"81","321","TBS_32",940,"TBS","TBS_32_0_0","Tell Khatoun",0,0,0,1.7701,0,0,0,0,0,0,1.7701,0,0,0,0,0,0,0,0,0,0,3.5401,0,0,0,0,645443.3789,4071816.54553333,3.5401,1.7701,1.7701,0,0,3.5401,3.5401,2.804518521e-06,904,"",NA,1.7701,"EBA1,EBA2,IA1,IA2",NA,2
"82","322","TBS_35",957,"TBS","TBS_35_0_0","Gir Daoud",0,0,0,1.5701,0,0,0,0,0,0,1.5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646870.389,4073962.4469,1.5701,1.5701,1.5701,0,0,0,0,8.86564286e-07,397,"",NA,1.5701,"EBA1,EBA2",NA,2
"83","325","TBS_4",975,"TBS","TBS_4_0_0","Tell Rajab",0,0,0,0,0,0,0,0,0,0,4.7801,4.0801,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,642686.35135,4063957.68025,4.7801,4.0801,4.7801,0,0,1.2001,1.2001,1.6865961852e-05,633,"",NA,4.0801,"EBA1,EBA2,IA1,IA2",NA,2
"84","329","TBS_43",978,"TBS","TBS_43_0_0","Tell Hassek",0,0,0,6e-04,0,0,0,0,0,0,6e-04,0,0,0,0,6e-04,27.792096,0,0,27.792096,0,5e-04,0,0,5e-04,0,639339.020488889,4071052.05813889,27.792096,6e-04,6e-04,27.792096,27.792096,5e-04,27.792096,3.7738523536e-05,244,"",NA,27.792096,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,5
"85","333","TBS_50",985,"TBS","TBS_50_0_0","Tell Ghazad Foqani",0,0,0,0,0,0,0,0,0,0,0,0.8131,1.0601,0,0,0,0,0,0,0,0,0,0,0,0,0,634444.428533333,4072326.64846667,1.0601,0.8131,0.8131,1.0601,0,0,0,7.995069133e-06,142,"",NA,0.8131,"EBA1,EBA2,MBA",NA,2
"86","337","TBS_55",986,"TBS","TBS_55_0_0","Tell Effendi",0,0,0,1.4001,0,0,0,0,0,0,0.8401,0,0,0,0,0.8401,0,0,0,5e-04,0,1.4001,0,0,1.4001,0,651514.996927273,4071525.60441818,1.4001,1.4001,0.8401,0,0.8401,1.4001,1.4001,2.4703703613e-05,389,"",NA,1.4001,"EBA1,EBA2,LBA,IA1,IA2",NA,2
"87","339","TBS_59",984,"TBS","TBS_59_0_0","Tell Jamilo",0,0,0,8.1161,0,0,0,0,0,0,7.8001,0,4.0001,0,0,8.6061,0,7.8001,0,0.4901,0,8.1161,0,0,0.3161,0,643613.97635,4061017.46168333,8.6061,8.1161,7.8001,4.0001,8.6061,8.1161,8.1161,1.5272916576e-05,412,"",NA,8.1161,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,3
"88","341","TBS_60",967,"TBS","TBS_60_0_0","Tell 'Aloni",0,0,0,1.88,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644406.3571,4058443.9979,1.88,1.88,1.88,0,0,0,0,6.747677615e-06,894,"",NA,1.88,"EBA1,EBA2",NA,2
"89","35","LLN_15",22,"LLN","LLN_15_0_0","Blaij",0,6.2,6.2,0,0,6.2,0,6.2,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,717020.4457,4089425.1511,6.2,6.2,6.2,6.2,0,0,0,2.0022651714e-05,26,"",NA,6.2,"EBA1,EBA2,MBA",NA,3
"90","356","THS_1",1079,"THS","THS_1_0_0","Tell Hamoukar",0,0,0,101.4001,0,0,0,0,0,0,101.4001,0,0,0,0,0,0,0,0,0,0,0,0,3.1001,0,0,763870.77062,4078236.2007,101.4001,101.4001,101.4001,0,0,0,0,0.000146706743812,208,"",NA,101.4001,"EBA1,EBA2",NA,7
"91","36","LLN_155",120,"LLN","LLN_155_0_0","Maqbara",1.44,1.44,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,1.44,0,0,0,0,0,0,0,0,735373.2813,4097069.3369,1.44,1.44,0,1.44,1.44,1.44,0,0,NA,"",NA,1.44,"EBA1,MBA,LBA,IA1",NA,2
"92","362","THS_16",1094,"THS","THS_16_0_0","Tell al-Sara",0,0,0,2e-04,0,0,0,0,0,0,2e-04,0,2e-04,0,0,1.1001,0,0,0,0,0,0,1.1001,0,0,0,766072.948333333,4078644.0552,1.1001,2e-04,2e-04,2e-04,1.1001,1.1001,1.1001,1.1634153832e-05,430,"",NA,1.1001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,2
"93","377","THS_41",1114,"THS","THS_41_0_0","Tell Na'ur",0,0,0,0.9001,0,0,0,0,0,0,1.6001,0,2.4001,0,0,0.8001,0,0,0,0,0,0,3.2001,0,0,0,760477.694590909,4071303.05560909,3.2001,0.9001,1.6001,2.4001,0.8001,3.2001,3.2001,1.0313979912e-05,129,"",NA,0.9001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,2
"94","38","LLN_157",170,"LLN","LLN_157_0_0","Madhluma",1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,722025.8324,4085736.0359,1.2,1.2,0,1.2,0,0,0,0,NA,"",NA,1.2,"EBA1,MBA",NA,2
"95","383","THS_51",1124,"THS","THS_51_0_0","",0,0,0,1e-04,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762503.4873,4078473.126,NA,1e-04,1e-04,0,0,0,0,0,NA,"",NA,1.8002,"EBA1,EBA2",NA,8
"96","390","",NA,"","","A?nakkum? (Chagar Bazar)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669134.124149,4082752.7446,1.8214450855e-05,12,0,1e-04,0,0,0,1.8214450855e-05,774,"A?nakkum? (Chagar Bazar)",0,12,"EBA1,MBA",NA,1
"97","391","",NA,"","","Dur-A??ur-ketti-le?er (Tell Bderi)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662667.838689,4028462.78402,3.659594126e-06,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.659594126e-06,435,"Dur-A??ur-ketti-le?er (Tell Bderi)",0,3.659594126e-06,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,1
"98","393","",NA,"","","Kahat (Tell Barri)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689910.776453,4068020.59125,1.8309632907e-05,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1.8309632907e-05,372,"Kahat (Tell Barri)",0,1.8309632907e-05,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,1
"99","395","",NA,"","","Nagar (Tell Brak)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683912.955318,4059941.81042,0.00019157346683,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0.00019157346683,738,"Nagar (Tell Brak)",0,0.00019157346683,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,1
"100","4","LLN_101",116,"LLN","LLN_101_0_0","Abbas",0,0.78539815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729255.786,4092514.1011,0.78539815,0.78539815,0,0,0,0,0,0,NA,"",NA,0.78539815,"EBA1",NA,1
"101","40","LLN_16",9,"LLN","LLN_16_0_0","Dougird",0,16,16,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,721828.4872,4101613.8599,16,16,16,16,0,0,0,5.886027522e-06,693,"",NA,16,"EBA1,EBA2,MBA",NA,4
"102","400","",NA,"","","Taidu? (Tell Hamidiya)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693111.845064,4076651.24076,2.3654855947e-05,1e-04,1e-04,1e-04,245,1e-04,1e-04,2.3654855947e-05,557,"Taidu? (Tell Hamidiya)",0,2.3654855947e-05,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,1
"103","401","",NA,"","","Urke? (Mozan)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677507.638352,4103138.20389,0.00014052979385,135,135,135,135,0,0,0.00014052979385,97,"Urke? (Mozan)",0,135,"EBA1,EBA2,MBA,LBA",NA,1
"104","402","",NA,"","","(Khanijdal east)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793776.519965,4064372.34499,1,1,0,0,0,0,0,0,NA,"(Khanijdal east)",0,1,"EBA1",NA,1
"105","405","",NA,"","","(Tell Abu Dhuwil)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695605.379377,4091090.54695,NA,1e-04,1e-04,0,0,0,0,0,NA,"(Tell Abu Dhuwil)",0,1.8002,"EBA1,EBA2",NA,8
"106","406","",NA,"","","(Tell Abu Hafur)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648569.846822,4052577.51851,5.088876135e-06,3,3,3,3,3,3,5.088876135e-06,839,"(Tell Abu Hafur)",0,3,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,1
"107","407","",NA,"","","(Tell Abu Hujeira I)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646897.257182,4054729.31702,2.078394456e-06,1e-04,1e-04,0,0,0,0,2.078394456e-06,481,"(Tell Abu Hujeira I)",0,2.078394456e-06,"EBA1,EBA2",NA,1
"108","408","",NA,"","","(Tell 'Arbid)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680203.629802,4082687.87738,2.1436780381e-05,38,38,38,38,38,38,2.1436780381e-05,636,"(Tell 'Arbid)",0,38,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,1
"109","410","",NA,"","","(Tell Hamam Gharbi)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618557.447793,4047769.16574,5.711419416e-06,22,22,0,0,0,0,5.711419416e-06,111,"(Tell Hamam Gharbi)",0,22,"EBA1,EBA2",NA,1
"110","411","",NA,"","","(Tell Hamam Sharqi)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621616.342127,4045815.48557,1.667090819e-05,15,15,0,0,0,0,1.667090819e-05,450,"(Tell Hamam Sharqi)",0,15,"EBA1,EBA2",NA,1
"111","412","",NA,"","","(Tell Jassas)?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650830.956275,4050195.1243,4.117112847e-06,1.8,0,0,0,0,0,4.117112847e-06,72,"(Tell Jassas)?",0,1.8,"EBA1",NA,1
"112","413","",NA,"","","(Tell Judayda)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666449.37771,4033472.76558,5.07133531e-07,1e-04,1e-04,0,0,0,0,5.07133531e-07,224,"(Tell Judayda)",0,5.07133531e-07,"EBA1,EBA2",NA,1
"113","414","",NA,"","","(Tell Kashkashok III)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646745.911791,4055844.20262,4.838712717e-06,1e-04,1e-04,0,0,0,0,4.838712717e-06,54,"(Tell Kashkashok III)",0,4.838712717e-06,"EBA1,EBA2",NA,1
"114","415","",NA,"","","(Tell Khanzir)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574713.28901,4067969.9223,3.9594582677e-05,40,0,0,0,0,0,3.9594582677e-05,375,"(Tell Khanzir)",0,40,"EBA1",NA,1
"115","416","",NA,"","","(Tell Khazna I)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669405.923391,4058968.4715,4.674650599e-06,3,3,0,0,0,0,4.674650599e-06,837,"(Tell Khazna I)",0,3,"EBA1,EBA2",NA,1
"116","417","",NA,"","","(Tell Mabtuh esh-Sharqi)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630410.483646,4041151.56004,5.3624696474e-05,44,44,0,0,44,44,5.3624696474e-05,545,"(Tell Mabtuh esh-Sharqi)",0,44,"EBA1,EBA2,IA1,IA2",NA,1
"117","418","",NA,"","","(Tell Melebiya)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662449.500143,4030423.75103,2.767560889e-06,1e-04,1e-04,0,0,0,0,2.767560889e-06,810,"(Tell Melebiya)",0,2.767560889e-06,"EBA1,EBA2",NA,1
"118","419","",NA,"","","(Tell Rad Shaqrah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664186.039153,4037399.12,1.993243655e-06,1.3,1.3,1.3,1.3,1.3,1.3,1.993243655e-06,204,"(Tell Rad Shaqrah)",0,1.3,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,1
"119","420","",NA,"","","(Tell Raqa'i)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666015.913576,4034370.90036,3.97694013e-07,0.5,0.5,0,0,0,0,3.97694013e-07,187,"(Tell Raqa'i)",0,0.5,"EBA1,EBA2",NA,1
"120","421","",NA,"","","(Tell Tnenir)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667282.056048,4032179.15087,40,40,40,40,40,40,40,0,NA,"(Tell Tnenir)",0,40,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,5
"121","422","",NA,"","","(Tell Zaghan)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656800.566374,4046308.29688,5.610914489e-06,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5.610914489e-06,549,"(Tell Zaghan)",0,5.610914489e-06,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,1
"122","43","LLN_165",123,"LLN","LLN_165_0_0","Amri Kabir",0,2,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,714313.8059,4077328.6361,2,2,2,2,0,0,0,0,NA,"",NA,2,"EBA1,EBA2,MBA",NA,2
"123","44","LLN_166",124,"LLN","LLN_166_0_0","Mathlutheh Tawila",7.5,0,7.5,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715626.0855,4077186.3801,7.5,7.5,7.5,0,0,0,0,2.634195947e-06,889,"",NA,7.5,"EBA1,EBA2",NA,3
"124","45","LLN_169",29,"LLN","LLN_169_0_0","Qasr Faris",1.5625,0,1.5625,0,0,1.5625,0,1.5625,0,0,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,720233.6999,4081932.0909,1.5625,1.5625,1.5625,1.5625,0,0,0,0,NA,"",NA,1.5625,"EBA1,EBA2,MBA",NA,2
"125","46","LLN_17",23,"LLN","LLN_17_0_0","Kulurah",0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,714724.6724,4087225.6376,2,2,2,2,0,0,0,0,NA,"",NA,2,"EBA1,EBA2,MBA",NA,2
"126","48","LLN_179",173,"LLN","LLN_179_0_0","Tartab 3",0,6.4,6.4,0,0,6.4,0,6.4,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,721878.0002,4085740.0313,6.4,6.4,6.4,6.4,0,0,0,0,NA,"",NA,6.4,"EBA1,EBA2,MBA",NA,3
"127","50","LLN_180",26,"LLN","LLN_180_0_0","Ghazal",0,11.96,11.96,0,0,11.96,0,11.96,0,11.96,0,0,11.96,0,0,0,0,0,0,0,0,0,0,0,0,0,708606.3497,4084069.9172,11.96,11.96,11.96,11.96,0,0,0,4.44718999e-06,177,"",NA,11.96,"EBA1,EBA2,MBA",NA,4
"128","56","LLN_186",75,"LLN","LLN_186_0_0","Farfara",0,176,176,0,0,176,0,176,0,176,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,707967.0257,4077806.9197,176,176,176,176,176,176,0,4.6431759083e-05,776,"",NA,176,"EBA1,EBA2,MBA,LBA,IA1",NA,7
"129","57","LLN_187",34,"LLN","LLN_187_0_0","Doueitch",0.24,0.24,0,0,0,0.24,0,0.24,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,708528.0953,4074804.5872,0.24,0.24,0.24,0,0.24,0.24,0,1.078033618e-06,260,"",NA,0.24,"EBA1,EBA2,LBA,IA1",NA,1
"130","58","LLN_189",28,"LLN","LLN_189_0_0","Ahmed",2.25,0,2.25,0,0,2.25,0,2.25,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,709528.3978,4081186.7071,2.25,2.25,2.25,2.25,0,0,0,1.4709551834e-05,832,"",NA,2.25,"EBA1,EBA2,MBA",NA,2
"131","62","LLN_196",77,"LLN","LLN_196_0_0","Shalumiyah",0,3.99,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,727157.1651,4105021.508,3.99,3.99,0,3.99,0,0,0,3.767822392e-06,418,"",NA,3.99,"EBA1,MBA",NA,2
"132","66","LLN_20",4,"LLN","LLN_20_0_0","Gir Sheyran",0,3.84,3.84,0,0,3.84,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,724734.5018,4098670.5759,3.84,3.84,3.84,3.84,0,0,0,2.920070264e-06,386,"",NA,3.84,"EBA1,EBA2,MBA",NA,2
"133","7","LLN_106",67,"LLN","LLN_106_0_0","Toueiyel",0,4.08,4.08,0,0,4.08,0,4.08,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,729549.4,4083222.5702,4.08,4.08,4.08,4.08,0,0,0,1.5418366506e-05,709,"",NA,4.08,"EBA1,EBA2,MBA",NA,2
"134","76","LLN_220",45,"LLN","LLN_220_0_0","Abra",0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726591.9388,4067088.1463,0.6,0.6,0.6,0,0,0,0,0,NA,"",NA,0.6,"EBA1,EBA2",NA,1
"135","78","LLN_223",47,"LLN","LLN_223_0_0","Sultan et-Tellul",0,7.8,0,0,0,0,0,7.8,0,0,0,0,7.8,0,7.8,0,0,7.8,0,0,0,0,0,0,0,0,730368.3696,4063486.1668,7.8,7.8,7.8,7.8,7.8,7.8,0,1.6658734782e-05,729,"",NA,7.8,"EBA1,EBA2,MBA,LBA,IA1",NA,3
"136","99","LLN_264",38,"LLN","LLN_264_0_0","Abu Qadeir",6.25,0,6.25,0,0,6.25,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,737673.8578,4081954.8873,6.25,6.25,6.25,6.25,0,0,0,1.8560335792e-05,271,"",NA,6.25,"EBA1,EBA2,MBA",NA,3
