"","id","Site_ID","FID_1","Datst_1","Mj_ID_1","Site_Nm","EJZ1","EJZ1_2","EJZ2","NINV","EJZ3a","EJZ3","EJZ3b","AKK","EJZ4","EJZ4C","LTM","EBA_FCP","KHA","MBA_LBA","NUZI","LBA","SM","MASS","EIA_FCP","LASS","MIA_FCP","EIA_MIA","IA","IA_FCP","LIA","PASS","POINT_X","POINT_Y","cnfdnc_","EBA1","EBA2","MBA","LBA_brd","IA1","IA2","Tuna_sz","Tn_plyg","Name","POINT_Z","Size","Period","Tuna","sizeCat"
"45","265","NJS_42",246,"NJS","NJS_42_0_0","",0,0,0,4.1001,0,0,0,0,0,0,2.5001,0,6.0001,0,0.7001,0,0,0.7001,0,3.0001,0,0,0,0,0,0,802952.587109091,4069857.60347273,6.0001,4.1001,2.5001,6.0001,0.7001,0.7001,3.0001,1.4255301246e-05,320,"",NA,0.7001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,3
"46","266","NJS_43",247,"NJS","NJS_43_0_0","Kharaba Tibn or Gar Sur",0,0,0,0,0,0,0,0,0,0,17.3001,0,18.6001,0,0,0,0,4.2001,0,0.2001,0,0,0,0,0,0,808136.273488889,4070580.42984444,18.6001,0,17.3001,18.6001,4.2001,4.2001,0.2001,2.6139408049e-05,888,"",NA,4.2001,"EBA2,MBA,LBA,IA1,IA2",NA,4
"47","268","NJS_45",249,"NJS","NJS_45_0_0","",0,0,0,1.3001,0,0,0,0,0,0,0,0,2.5001,0,0,0,0,0.6001,0,0.6001,0,0,0,0,0,0,802343.4290875,4066882.07135,2.5001,1.3001,0,2.5001,0.6001,0.6001,0.6001,0,NA,"",NA,0.6001,"EBA1,MBA,LBA,IA1,IA2",NA,2
"48","269","NJS_48",252,"NJS","NJS_48_0_0","",0,0,0,22.9001,0,0,0,0,0,0,3.2001,0,22.5001,0,0,0,0,1.7001,0,18.9001,0,0,0,0,0,0,805011.2048,4069271.0296375,22.9001,22.9001,3.2001,22.5001,1.7001,1.7001,18.9001,9.063194205e-06,540,"",NA,1.7001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,4
"49","27","LLN_14",11,"LLN","LLN_14_0_0","Bayandur",0,9.66,9.66,0,0,9.66,0,9.66,0,0,0,0,9.66,0,0,0,0,9.66,0,0,0,0,0,0,0,0,716994.3292,4100983.7145,9.66,9.66,9.66,9.66,9.66,9.66,0,8.405007141e-06,770,"",NA,9.66,"EBA1,EBA2,MBA,LBA,IA1",NA,3
"50","273","NJS_51",256,"NJS","NJS_51_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9001,0,1.0001,0,0,0,0,0,0,804731.12385,4067131.00995,2.9001,0,0,0,2.9001,2.9001,1.0001,0,NA,"",NA,2.9001,"LBA,IA1,IA2",NA,2
"51","277","NJS_57",261,"NJS","NJS_57_0_0","",0,0,0,1.3001,0,0,0,0,0,0,0.9001,0,0,0,0,0,0,0.9001,0,0.9001,0,0,0,0,0,0,807742.147933333,4069547.06603333,1.3001,1.3001,0.9001,0,0.9001,0.9001,0.9001,0,NA,"",NA,0.9001,"EBA1,EBA2,LBA,IA1,IA2",NA,2
"52","283","NJS_69",273,"NJS","NJS_69_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8001,0,0.8001,0,0,0,0,0,0,793720.08656,4063013.58106,0.8001,0,0,0,0.8001,0.8001,0.8001,0,NA,"",NA,0.8001,"LBA,IA1,IA2",NA,1
"53","285","NJS_71",275,"NJS","NJS_71_0_0","Tell Hamide",0,0,0,0,0,0,0,0,0,0,5.0001,0,5.6001,0,5.6001,0,0,5.6001,0,0,0,0,0,0,0,0,788349.95438,4069249.49406,5.6001,0,5.0001,5.6001,5.6001,5.6001,0,0,NA,"",NA,5.6001,"EBA2,MBA,LBA,IA1",NA,3
"54","287","NJS_73",277,"NJS","NJS_73_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,1.5001,0,0,0,0,1.5001,0,2.3001,0,0,0,0,0,0,789214.4367,4076534.1259,2.3001,0,0,1.5001,1.5001,1.5001,2.3001,0,NA,"",NA,1.5001,"MBA,LBA,IA1,IA2",NA,2
"55","295","NJS_9",216,"NJS","NJS_9_0_0","Tell Kuran",0,0,0,2.4001,0,0,0,0,0,0,0,0,6.6001,0,0,0,0,6.6001,0,6.6001,0,0,0,0,0,0,798556.72546,4074200.07556,6.6001,2.4001,0,6.6001,6.6001,6.6001,6.6001,0,NA,"",NA,6.6001,"EBA1,MBA,LBA,IA1,IA2",NA,3
"56","303","NJS_99",301,"NJS","NJS_99_0_0","(Tell Bahri esh-Shamal)",0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0,0,0,0,3.8001,0,3.8001,0,0,0,0,0,0,783695.671542857,4059741.72852857,3.8001,0,0,1.0001,3.8001,3.8001,3.8001,7.720457605e-06,107,"",NA,3.8001,"MBA,LBA,IA1,IA2",NA,2
"57","306","TBS_11",983,"TBS","TBS_11_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394099,0,0,0,0,0,0.394099,0,0,0,0,648513.2435,4064926.5073,0.394099,0,0,0,0.394099,0.394099,0.394099,0,NA,"",NA,0.394099,"LBA,IA1,IA2",NA,1
"58","307","TBS_13",944,"TBS","TBS_13_0_0","Khirbet Sha'ib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,1.77,0,0,0,0,653395.699,4068207.6711,1.77,0,0,0,1.77,1.77,1.77,0,NA,"",NA,1.77,"LBA,IA1,IA2",NA,2
"59","308","TBS_14",945,"TBS","TBS_14_0_0","Qariyat Sewad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,652959.5049,4066897.6069,0.77,0,0,0,0,0.77,0.77,0,NA,"",NA,0.77,"IA1,IA2",NA,1
"60","309","TBS_16",946,"TBS","TBS_16_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5401,0.5401,0,0,0,0,0,0,643713.150633333,4059961.39176667,0.5401,0,0,0,0,0.5401,0.5401,0,NA,"",NA,0.5401,"IA1,IA2",NA,1
"61","31","LLN_145",169,"LLN","LLN_145_0_0","Tartab 1",0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,722025.8324,4085592.1992,6,0,6,6,6,6,0,0,NA,"",NA,6,"EBA2,MBA,LBA,IA1",NA,3
"62","310","TBS_18",947,"TBS","TBS_18_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.77,0,0,0,0,0,0,644743.6228,4059081.6178,0.77,0,0,0,0,0.77,0.77,0,NA,"",NA,0.77,"IA1,IA2",NA,1
"63","311","TBS_21",948,"TBS","TBS_21_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,648640.3705,4060896.219,1.77,0,0,0,0,1.77,1.77,0,NA,"",NA,1.77,"IA1,IA2",NA,2
"64","312","TBS_22",949,"TBS","TBS_22_0_0","Tell Bergui al-Buz",0,0,0,0.9901,0,0,0,0,0,0,0.7901,0.7901,0,0,0,2.2181,0,0,0,0,0,2.2181,0,0,0,0,651543.4758,4062195.51755,2.2181,0.9901,0.7901,0,2.2181,2.2181,2.2181,1.4341866595e-05,92,"",NA,2.2181,"EBA1,EBA2,LBA,IA1,IA2",NA,2
"65","313","TBS_23",950,"TBS","TBS_23_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,635298.9105,4064487.746,0.35,0,0,0,0,0.35,0.35,0,NA,"",NA,0.35,"IA1,IA2",NA,1
"66","315","TBS_25",952,"TBS","TBS_25_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,646112.2998,4068643.1122,1.88,0,0,0,0,1.88,1.88,0,NA,"",NA,1.88,"IA1,IA2",NA,2
"67","316","TBS_27",953,"TBS","TBS_27_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,644254.1142,4068610.4477,0.63,0,0,0,0,0.63,0.63,0,NA,"",NA,0.63,"IA1,IA2",NA,1
"68","317","TBS_29",954,"TBS","TBS_29_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8201,0,0,0,0,643525.8946,4069972.4641,0.8201,0,0,0,0,0.8201,0.8201,1.778889619e-06,902,"",NA,0.8201,"IA1,IA2",NA,1
"69","318","TBS_3",941,"TBS","TBS_3_0_0","Manefa-Khirbet 'Uqla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,641023.5609,4062120.0387,1.77,0,0,0,0,1.77,1.77,0,NA,"",NA,1.77,"IA1,IA2",NA,2
"70","319","TBS_30",955,"TBS","TBS_30_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,643894.9161,4069912.2744,1.77,0,0,0,0,1.77,1.77,0,NA,"",NA,1.77,"IA1,IA2",NA,2
"71","320","TBS_31",956,"TBS","TBS_31_0_0","Nasriyah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1301,0,0,0,0,643320.6983,4073107.229,1.1301,0,0,0,0,1.1301,1.1301,0,NA,"",NA,1.1301,"IA1,IA2",NA,2
"72","321","TBS_32",940,"TBS","TBS_32_0_0","Tell Khatoun",0,0,0,1.7701,0,0,0,0,0,0,1.7701,0,0,0,0,0,0,0,0,0,0,3.5401,0,0,0,0,645443.3789,4071816.54553333,3.5401,1.7701,1.7701,0,0,3.5401,3.5401,2.804518521e-06,904,"",NA,3.5401,"EBA1,EBA2,IA1,IA2",NA,2
"73","323","TBS_37",958,"TBS","TBS_37_0_0","Tell Ghazal",0,0,0,0,0,0,0,0,0,0,1.3301,0,0,1.1301,0,0,0,0,0,0,0,1.1301,0,0,0,0,647928.8281,4076458.72126667,1.3301,0,1.3301,1.1301,1.1301,1.1301,1.1301,7.36088026e-07,661,"",NA,1.1301,"EBA2,MBA,LBA,IA1,IA2",NA,2
"74","324","TBS_39",959,"TBS","TBS_39_0_0","Tell Sekar Foqani",0,0,0,0,0,0,0,0,0,0,4.9101,0,0,0,0,4.9101,0,0,0,0,0,4.9101,0,0,0,0,642041.7107,4079104.71145,4.9101,0,4.9101,0,4.9101,4.9101,4.9101,7.295937285e-06,326,"",NA,4.9101,"EBA2,LBA,IA1,IA2",NA,2
"75","325","TBS_4",975,"TBS","TBS_4_0_0","Tell Rajab",0,0,0,0,0,0,0,0,0,0,4.7801,4.0801,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,642686.35135,4063957.68025,4.7801,4.0801,4.7801,0,0,1.2001,1.2001,1.6865961852e-05,633,"",NA,1.2001,"EBA1,EBA2,IA1,IA2",NA,2
"76","327","TBS_41",976,"TBS","TBS_41_0_0","Tell Sekar Tahtani",0,0,0,0,0,0,0,0,0,0,2.714099,0,0,0,0,2.300099,0,0,0,0,0,0.9061,0.589099,0.9351,0,0,642922.374633333,4074513.54753333,2.714099,0,2.714099,0,2.300099,0.9061,0.9061,1.2541084406e-05,115,"",NA,0.9061,"EBA2,LBA,IA1,IA2",NA,2
"77","328","TBS_42",977,"TBS","TBS_42_0_0","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.878098,0,0,0,0,0,2.878098,0,0,2.878098,0,641878.943825,4072580.7102,2.878098,0,0,0,2.878098,2.878098,2.878098,0,NA,"",NA,2.878098,"LBA,IA1,IA2",NA,2
